guest_id,pax_id,special_requests,frequent_stay_hotel
GUEST07856,PAX07856,Early Check-in,HOTEL362
GUEST07857,PAX07857,None,HOTEL300
GUEST07858,PAX07858,None,HOTEL409
GUEST07859,PAX07859,Extra Bed,HOTEL438
GUEST07860,PAX07860,Late Check-out,HOTEL251
GUEST07861,PAX07861,Late Check-out,HOTEL325
GUEST07862,PAX07862,Extra Bed,HOTEL458
GUEST07863,PAX07863,None,HOTEL419
GUEST07864,PAX07864,Extra Bed,HOTEL164
GUEST07865,PAX07865,Extra Bed,HOTEL212
GUEST07866,PAX07866,Early Check-in,HOTEL406
GUEST07867,PAX07867,Extra Bed,HOTEL359
GUEST07868,PAX07868,Late Check-out,HOTEL364
GUEST07869,PAX07869,Early Check-in,HOTEL142
GUEST07870,PAX07870,Late Check-out,HOTEL378
GUEST07871,PAX07871,Extra Bed,HOTEL431
GUEST07872,PAX07872,Extra Bed,HOTEL265
GUEST07873,PAX07873,Early Check-in,HOTEL444
GUEST07874,PAX07874,Early Check-in,HOTEL414
GUEST07875,PAX07875,Late Check-out,HOTEL281
GUEST07876,PAX07876,None,HOTEL176
GUEST07877,PAX07877,None,HOTEL22
GUEST07878,PAX07878,Late Check-out,HOTEL310
GUEST07879,PAX07879,Early Check-in,HOTEL1
GUEST07880,PAX07880,None,HOTEL39
GUEST07881,PAX07881,Late Check-out,HOTEL401
GUEST07882,PAX07882,Extra Bed,HOTEL331
GUEST07883,PAX07883,Extra Bed,HOTEL418
GUEST07884,PAX07884,Extra Bed,HOTEL395
GUEST07885,PAX07885,Extra Bed,HOTEL102
GUEST07886,PAX07886,Late Check-out,HOTEL230
GUEST07887,PAX07887,Extra Bed,HOTEL92
GUEST07888,PAX07888,Extra Bed,HOTEL289
GUEST07889,PAX07889,Late Check-out,HOTEL71
GUEST07890,PAX07890,Late Check-out,HOTEL496
GUEST07891,PAX07891,Extra Bed,HOTEL22
GUEST07892,PAX07892,Early Check-in,HOTEL390
GUEST07893,PAX07893,None,HOTEL437
GUEST07894,PAX07894,None,HOTEL381
GUEST07895,PAX07895,Extra Bed,HOTEL137
GUEST07896,PAX07896,Early Check-in,HOTEL391
GUEST07897,PAX07897,Late Check-out,HOTEL2
GUEST07898,PAX07898,Early Check-in,HOTEL295
GUEST07899,PAX07899,None,HOTEL389
GUEST07900,PAX07900,Early Check-in,HOTEL373
GUEST07901,PAX07901,Extra Bed,HOTEL148
GUEST07902,PAX07902,Late Check-out,HOTEL190
GUEST07903,PAX07903,None,HOTEL207
GUEST07904,PAX07904,Early Check-in,HOTEL101
GUEST07905,PAX07905,Early Check-in,HOTEL101
GUEST07906,PAX07906,None,HOTEL174
GUEST07907,PAX07907,Late Check-out,HOTEL349
GUEST07908,PAX07908,Late Check-out,HOTEL374
GUEST07909,PAX07909,Extra Bed,HOTEL208
GUEST07910,PAX07910,Early Check-in,HOTEL69
GUEST07911,PAX07911,None,HOTEL41
GUEST07912,PAX07912,Late Check-out,HOTEL129
GUEST07913,PAX07913,Extra Bed,HOTEL352
GUEST07914,PAX07914,None,HOTEL463
GUEST07915,PAX07915,Extra Bed,HOTEL433
GUEST07916,PAX07916,Early Check-in,HOTEL446
GUEST07917,PAX07917,Early Check-in,HOTEL460
GUEST07918,PAX07918,Early Check-in,HOTEL24
GUEST07919,PAX07919,Late Check-out,HOTEL110
GUEST07920,PAX07920,None,HOTEL393
GUEST07921,PAX07921,Late Check-out,HOTEL316
GUEST07922,PAX07922,Late Check-out,HOTEL492
GUEST07923,PAX07923,Late Check-out,HOTEL31
GUEST07924,PAX07924,Late Check-out,HOTEL8
GUEST07925,PAX07925,Extra Bed,HOTEL332
GUEST07926,PAX07926,None,HOTEL460
GUEST07927,PAX07927,Late Check-out,HOTEL404
GUEST07928,PAX07928,None,HOTEL219
GUEST07929,PAX07929,Early Check-in,HOTEL215
GUEST07930,PAX07930,Extra Bed,HOTEL138
GUEST07931,PAX07931,Extra Bed,HOTEL207
GUEST07932,PAX07932,Extra Bed,HOTEL207
GUEST07933,PAX07933,Early Check-in,HOTEL33
GUEST07934,PAX07934,Early Check-in,HOTEL378
GUEST07935,PAX07935,Late Check-out,HOTEL13
GUEST07936,PAX07936,Late Check-out,HOTEL283
GUEST07937,PAX07937,Extra Bed,HOTEL234
GUEST07938,PAX07938,Early Check-in,HOTEL223
GUEST07939,PAX07939,None,HOTEL148
GUEST07940,PAX07940,None,HOTEL352
GUEST07941,PAX07941,None,HOTEL342
GUEST07942,PAX07942,Late Check-out,HOTEL454
GUEST07943,PAX07943,Late Check-out,HOTEL152
GUEST07944,PAX07944,None,HOTEL392
GUEST07945,PAX07945,Extra Bed,HOTEL382
GUEST07946,PAX07946,Late Check-out,HOTEL257
GUEST07947,PAX07947,Early Check-in,HOTEL239
GUEST07948,PAX07948,Extra Bed,HOTEL1
GUEST07949,PAX07949,Late Check-out,HOTEL148
GUEST07950,PAX07950,None,HOTEL270
GUEST07951,PAX07951,Early Check-in,HOTEL224
GUEST07952,PAX07952,Extra Bed,HOTEL271
GUEST07953,PAX07953,Early Check-in,HOTEL141
GUEST07954,PAX07954,Extra Bed,HOTEL349
GUEST07955,PAX07955,Early Check-in,HOTEL495
GUEST07956,PAX07956,None,HOTEL497
GUEST07957,PAX07957,Late Check-out,HOTEL6
GUEST07958,PAX07958,None,HOTEL456
GUEST07959,PAX07959,Early Check-in,HOTEL196
GUEST07960,PAX07960,Late Check-out,HOTEL371
GUEST07961,PAX07961,Early Check-in,HOTEL284
GUEST07962,PAX07962,Extra Bed,HOTEL312
GUEST07963,PAX07963,None,HOTEL399
GUEST07964,PAX07964,Extra Bed,HOTEL217
GUEST07965,PAX07965,Late Check-out,HOTEL93
GUEST07966,PAX07966,Late Check-out,HOTEL68
GUEST07967,PAX07967,None,HOTEL7
GUEST07968,PAX07968,Early Check-in,HOTEL252
GUEST07969,PAX07969,Extra Bed,HOTEL154
GUEST07970,PAX07970,Early Check-in,HOTEL71
GUEST07971,PAX07971,Late Check-out,HOTEL66
GUEST07972,PAX07972,None,HOTEL428
GUEST07973,PAX07973,Late Check-out,HOTEL360
GUEST07974,PAX07974,Early Check-in,HOTEL312
GUEST07975,PAX07975,Late Check-out,HOTEL102
GUEST07976,PAX07976,Late Check-out,HOTEL205
GUEST07977,PAX07977,Early Check-in,HOTEL143
GUEST07978,PAX07978,Early Check-in,HOTEL367
GUEST07979,PAX07979,Late Check-out,HOTEL454
GUEST07980,PAX07980,Early Check-in,HOTEL262
GUEST07981,PAX07981,Early Check-in,HOTEL297
GUEST07982,PAX07982,None,HOTEL416
GUEST07983,PAX07983,None,HOTEL299
GUEST07984,PAX07984,None,HOTEL389
GUEST07985,PAX07985,Late Check-out,HOTEL389
GUEST07986,PAX07986,Extra Bed,HOTEL269
GUEST07987,PAX07987,Late Check-out,HOTEL421
GUEST07988,PAX07988,Extra Bed,HOTEL363
GUEST07989,PAX07989,Early Check-in,HOTEL195
GUEST07990,PAX07990,Early Check-in,HOTEL341
GUEST07991,PAX07991,Late Check-out,HOTEL223
GUEST07992,PAX07992,Extra Bed,HOTEL120
GUEST07993,PAX07993,Late Check-out,HOTEL474
GUEST07994,PAX07994,None,HOTEL110
GUEST07995,PAX07995,Late Check-out,HOTEL104
GUEST07996,PAX07996,None,HOTEL132
GUEST07997,PAX07997,Late Check-out,HOTEL216
GUEST07998,PAX07998,None,HOTEL105
GUEST07999,PAX07999,None,HOTEL15
GUEST08000,PAX08000,None,HOTEL440
GUEST08001,PAX08001,Late Check-out,HOTEL301
GUEST08002,PAX08002,Extra Bed,HOTEL256
GUEST08003,PAX08003,Extra Bed,HOTEL245
GUEST08004,PAX08004,Early Check-in,HOTEL324
GUEST08005,PAX08005,None,HOTEL486
GUEST08006,PAX08006,Extra Bed,HOTEL135
GUEST08007,PAX08007,None,HOTEL313
GUEST08008,PAX08008,Early Check-in,HOTEL259
GUEST08009,PAX08009,Early Check-in,HOTEL93
GUEST08010,PAX08010,None,HOTEL358
GUEST08011,PAX08011,Early Check-in,HOTEL259
GUEST08012,PAX08012,Extra Bed,HOTEL474
GUEST08013,PAX08013,None,HOTEL203
GUEST08014,PAX08014,Extra Bed,HOTEL60
GUEST08015,PAX08015,Early Check-in,HOTEL355
GUEST08016,PAX08016,None,HOTEL228
GUEST08017,PAX08017,Late Check-out,HOTEL58
GUEST08018,PAX08018,Late Check-out,HOTEL139
GUEST08019,PAX08019,Early Check-in,HOTEL278
GUEST08020,PAX08020,Extra Bed,HOTEL39
GUEST08021,PAX08021,Early Check-in,HOTEL12
GUEST08022,PAX08022,Early Check-in,HOTEL175
GUEST08023,PAX08023,None,HOTEL1
GUEST08024,PAX08024,None,HOTEL78
GUEST08025,PAX08025,Extra Bed,HOTEL382
GUEST08026,PAX08026,None,HOTEL148
GUEST08027,PAX08027,None,HOTEL128
GUEST08028,PAX08028,None,HOTEL105
GUEST08029,PAX08029,Early Check-in,HOTEL145
GUEST08030,PAX08030,Extra Bed,HOTEL246
GUEST08031,PAX08031,None,HOTEL309
GUEST08032,PAX08032,None,HOTEL190
GUEST08033,PAX08033,Early Check-in,HOTEL394
GUEST08034,PAX08034,Early Check-in,HOTEL234
GUEST08035,PAX08035,None,HOTEL407
GUEST08036,PAX08036,None,HOTEL457
GUEST08037,PAX08037,Extra Bed,HOTEL453
GUEST08038,PAX08038,Extra Bed,HOTEL359
GUEST08039,PAX08039,Late Check-out,HOTEL364
GUEST08040,PAX08040,None,HOTEL84
GUEST08041,PAX08041,None,HOTEL140
GUEST08042,PAX08042,Extra Bed,HOTEL457
GUEST08043,PAX08043,Early Check-in,HOTEL246
GUEST08044,PAX08044,Late Check-out,HOTEL381
GUEST08045,PAX08045,Early Check-in,HOTEL276
GUEST08046,PAX08046,Extra Bed,HOTEL456
GUEST08047,PAX08047,Late Check-out,HOTEL452
GUEST08048,PAX08048,Early Check-in,HOTEL445
GUEST08049,PAX08049,Late Check-out,HOTEL52
GUEST08050,PAX08050,None,HOTEL313
GUEST08051,PAX08051,Early Check-in,HOTEL6
GUEST08052,PAX08052,Extra Bed,HOTEL169
GUEST08053,PAX08053,Late Check-out,HOTEL277
GUEST08054,PAX08054,Late Check-out,HOTEL350
GUEST08055,PAX08055,None,HOTEL341
GUEST08056,PAX08056,None,HOTEL490
GUEST08057,PAX08057,None,HOTEL163
GUEST08058,PAX08058,Early Check-in,HOTEL7
GUEST08059,PAX08059,None,HOTEL122
GUEST08060,PAX08060,Extra Bed,HOTEL414
GUEST08061,PAX08061,Early Check-in,HOTEL48
GUEST08062,PAX08062,None,HOTEL159
GUEST08063,PAX08063,Late Check-out,HOTEL145
GUEST08064,PAX08064,Extra Bed,HOTEL293
GUEST08065,PAX08065,Extra Bed,HOTEL17
GUEST08066,PAX08066,None,HOTEL480
GUEST08067,PAX08067,Extra Bed,HOTEL416
GUEST08068,PAX08068,Extra Bed,HOTEL28
GUEST08069,PAX08069,None,HOTEL381
GUEST08070,PAX08070,Late Check-out,HOTEL491
GUEST08071,PAX08071,Late Check-out,HOTEL62
GUEST08072,PAX08072,Extra Bed,HOTEL125
GUEST08073,PAX08073,Extra Bed,HOTEL481
GUEST08074,PAX08074,Late Check-out,HOTEL253
GUEST08075,PAX08075,Extra Bed,HOTEL320
GUEST08076,PAX08076,None,HOTEL486
GUEST08077,PAX08077,Late Check-out,HOTEL214
GUEST08078,PAX08078,Late Check-out,HOTEL92
GUEST08079,PAX08079,None,HOTEL249
GUEST08080,PAX08080,Extra Bed,HOTEL113
GUEST08081,PAX08081,Extra Bed,HOTEL174
GUEST08082,PAX08082,Extra Bed,HOTEL305
GUEST08083,PAX08083,None,HOTEL31
GUEST08084,PAX08084,Late Check-out,HOTEL69
GUEST08085,PAX08085,Early Check-in,HOTEL425
GUEST08086,PAX08086,Extra Bed,HOTEL49
GUEST08087,PAX08087,Early Check-in,HOTEL34
GUEST08088,PAX08088,None,HOTEL375
GUEST08089,PAX08089,None,HOTEL492
GUEST08090,PAX08090,Early Check-in,HOTEL182
GUEST08091,PAX08091,None,HOTEL432
GUEST08092,PAX08092,Late Check-out,HOTEL162
GUEST08093,PAX08093,None,HOTEL60
GUEST08094,PAX08094,Late Check-out,HOTEL443
GUEST08095,PAX08095,None,HOTEL40
GUEST08096,PAX08096,Extra Bed,HOTEL111
GUEST08097,PAX08097,Late Check-out,HOTEL411
GUEST08098,PAX08098,Early Check-in,HOTEL115
GUEST08099,PAX08099,Extra Bed,HOTEL185
GUEST08100,PAX08100,None,HOTEL71
GUEST08101,PAX08101,None,HOTEL73
GUEST08102,PAX08102,None,HOTEL21
GUEST08103,PAX08103,None,HOTEL453
GUEST08104,PAX08104,None,HOTEL47
GUEST08105,PAX08105,Early Check-in,HOTEL354
GUEST08106,PAX08106,Extra Bed,HOTEL368
GUEST08107,PAX08107,Early Check-in,HOTEL214
GUEST08108,PAX08108,Extra Bed,HOTEL373
GUEST08109,PAX08109,None,HOTEL41
GUEST08110,PAX08110,Early Check-in,HOTEL59
GUEST08111,PAX08111,Early Check-in,HOTEL347
GUEST08112,PAX08112,Late Check-out,HOTEL97
GUEST08113,PAX08113,None,HOTEL449
GUEST08114,PAX08114,Early Check-in,HOTEL132
GUEST08115,PAX08115,None,HOTEL283
GUEST08116,PAX08116,Early Check-in,HOTEL128
GUEST08117,PAX08117,None,HOTEL332
GUEST08118,PAX08118,Extra Bed,HOTEL350
GUEST08119,PAX08119,Early Check-in,HOTEL473
GUEST08120,PAX08120,None,HOTEL298
GUEST08121,PAX08121,Late Check-out,HOTEL210
GUEST08122,PAX08122,Early Check-in,HOTEL357
GUEST08123,PAX08123,Late Check-out,HOTEL41
GUEST08124,PAX08124,Early Check-in,HOTEL75
GUEST08125,PAX08125,Late Check-out,HOTEL199
GUEST08126,PAX08126,None,HOTEL87
GUEST08127,PAX08127,Extra Bed,HOTEL253
GUEST08128,PAX08128,Late Check-out,HOTEL476
GUEST08129,PAX08129,Extra Bed,HOTEL246
GUEST08130,PAX08130,Extra Bed,HOTEL84
GUEST08131,PAX08131,None,HOTEL120
GUEST08132,PAX08132,Late Check-out,HOTEL194
GUEST08133,PAX08133,Late Check-out,HOTEL469
GUEST08134,PAX08134,None,HOTEL215
GUEST08135,PAX08135,Extra Bed,HOTEL483
GUEST08136,PAX08136,Extra Bed,HOTEL291
GUEST08137,PAX08137,Extra Bed,HOTEL475
GUEST08138,PAX08138,Early Check-in,HOTEL462
GUEST08139,PAX08139,None,HOTEL15
GUEST08140,PAX08140,None,HOTEL259
GUEST08141,PAX08141,Early Check-in,HOTEL9
GUEST08142,PAX08142,Early Check-in,HOTEL55
GUEST08143,PAX08143,Extra Bed,HOTEL236
GUEST08144,PAX08144,Late Check-out,HOTEL253
GUEST08145,PAX08145,None,HOTEL48
GUEST08146,PAX08146,None,HOTEL60
GUEST08147,PAX08147,None,HOTEL359
GUEST08148,PAX08148,Extra Bed,HOTEL441
GUEST08149,PAX08149,None,HOTEL227
GUEST08150,PAX08150,Extra Bed,HOTEL204
GUEST08151,PAX08151,Early Check-in,HOTEL91
GUEST08152,PAX08152,None,HOTEL472
GUEST08153,PAX08153,Extra Bed,HOTEL83
GUEST08154,PAX08154,None,HOTEL222
GUEST08155,PAX08155,Extra Bed,HOTEL68
GUEST08156,PAX08156,Late Check-out,HOTEL468
GUEST08157,PAX08157,Early Check-in,HOTEL251
GUEST08158,PAX08158,Extra Bed,HOTEL171
GUEST08159,PAX08159,Extra Bed,HOTEL157
GUEST08160,PAX08160,Early Check-in,HOTEL401
GUEST08161,PAX08161,Early Check-in,HOTEL221
GUEST08162,PAX08162,Late Check-out,HOTEL392
GUEST08163,PAX08163,None,HOTEL361
GUEST08164,PAX08164,Late Check-out,HOTEL98
GUEST08165,PAX08165,Extra Bed,HOTEL297
GUEST08166,PAX08166,Late Check-out,HOTEL69
GUEST08167,PAX08167,None,HOTEL390
GUEST08168,PAX08168,Late Check-out,HOTEL23
GUEST08169,PAX08169,Late Check-out,HOTEL255
GUEST08170,PAX08170,Early Check-in,HOTEL88
GUEST08171,PAX08171,Early Check-in,HOTEL111
GUEST08172,PAX08172,None,HOTEL120
GUEST08173,PAX08173,None,HOTEL182
GUEST08174,PAX08174,Early Check-in,HOTEL351
GUEST08175,PAX08175,Extra Bed,HOTEL41
GUEST08176,PAX08176,Early Check-in,HOTEL191
GUEST08177,PAX08177,Early Check-in,HOTEL118
GUEST08178,PAX08178,Early Check-in,HOTEL405
GUEST08179,PAX08179,None,HOTEL411
GUEST08180,PAX08180,Early Check-in,HOTEL338
GUEST08181,PAX08181,Late Check-out,HOTEL202
GUEST08182,PAX08182,Early Check-in,HOTEL118
GUEST08183,PAX08183,Early Check-in,HOTEL303
GUEST08184,PAX08184,None,HOTEL390
GUEST08185,PAX08185,Early Check-in,HOTEL335
GUEST08186,PAX08186,None,HOTEL434
GUEST08187,PAX08187,None,HOTEL446
GUEST08188,PAX08188,None,HOTEL219
GUEST08189,PAX08189,Early Check-in,HOTEL500
GUEST08190,PAX08190,Extra Bed,HOTEL85
GUEST08191,PAX08191,None,HOTEL74
GUEST08192,PAX08192,Late Check-out,HOTEL323
GUEST08193,PAX08193,Extra Bed,HOTEL343
GUEST08194,PAX08194,Early Check-in,HOTEL408
GUEST08195,PAX08195,Extra Bed,HOTEL184
GUEST08196,PAX08196,Late Check-out,HOTEL325
GUEST08197,PAX08197,Extra Bed,HOTEL134
GUEST08198,PAX08198,None,HOTEL402
GUEST08199,PAX08199,None,HOTEL187
GUEST08200,PAX08200,Extra Bed,HOTEL330
GUEST08201,PAX08201,Extra Bed,HOTEL305
GUEST08202,PAX08202,None,HOTEL104
GUEST08203,PAX08203,Early Check-in,HOTEL462
GUEST08204,PAX08204,Early Check-in,HOTEL265
GUEST08205,PAX08205,Late Check-out,HOTEL429
GUEST08206,PAX08206,None,HOTEL430
GUEST08207,PAX08207,Extra Bed,HOTEL243
GUEST08208,PAX08208,Early Check-in,HOTEL3
GUEST08209,PAX08209,None,HOTEL439
GUEST08210,PAX08210,Early Check-in,HOTEL306
GUEST08211,PAX08211,Extra Bed,HOTEL179
GUEST08212,PAX08212,Extra Bed,HOTEL469
GUEST08213,PAX08213,Early Check-in,HOTEL276
GUEST08214,PAX08214,Late Check-out,HOTEL50
GUEST08215,PAX08215,None,HOTEL276
GUEST08216,PAX08216,Early Check-in,HOTEL92
GUEST08217,PAX08217,Early Check-in,HOTEL345
GUEST08218,PAX08218,Early Check-in,HOTEL64
GUEST08219,PAX08219,Extra Bed,HOTEL32
GUEST08220,PAX08220,None,HOTEL304
GUEST08221,PAX08221,Early Check-in,HOTEL440
GUEST08222,PAX08222,None,HOTEL428
GUEST08223,PAX08223,Late Check-out,HOTEL75
GUEST08224,PAX08224,Extra Bed,HOTEL177
GUEST08225,PAX08225,Early Check-in,HOTEL124
GUEST08226,PAX08226,Early Check-in,HOTEL16
GUEST08227,PAX08227,Extra Bed,HOTEL136
GUEST08228,PAX08228,Early Check-in,HOTEL454
GUEST08229,PAX08229,Extra Bed,HOTEL122
GUEST08230,PAX08230,Late Check-out,HOTEL167
GUEST08231,PAX08231,None,HOTEL117
GUEST08232,PAX08232,None,HOTEL105
GUEST08233,PAX08233,Extra Bed,HOTEL371
GUEST08234,PAX08234,Early Check-in,HOTEL89
GUEST08235,PAX08235,None,HOTEL465
GUEST08236,PAX08236,Extra Bed,HOTEL199
GUEST08237,PAX08237,None,HOTEL53
GUEST08238,PAX08238,Early Check-in,HOTEL38
GUEST08239,PAX08239,Early Check-in,HOTEL151
GUEST08240,PAX08240,Extra Bed,HOTEL467
GUEST08241,PAX08241,Extra Bed,HOTEL416
GUEST08242,PAX08242,Late Check-out,HOTEL360
GUEST08243,PAX08243,Early Check-in,HOTEL223
GUEST08244,PAX08244,Late Check-out,HOTEL54
GUEST08245,PAX08245,Extra Bed,HOTEL191
GUEST08246,PAX08246,Extra Bed,HOTEL210
GUEST08247,PAX08247,Late Check-out,HOTEL180
GUEST08248,PAX08248,Early Check-in,HOTEL263
GUEST08249,PAX08249,Late Check-out,HOTEL36
GUEST08250,PAX08250,Extra Bed,HOTEL370
GUEST08251,PAX08251,None,HOTEL478
GUEST08252,PAX08252,Extra Bed,HOTEL255
GUEST08253,PAX08253,Late Check-out,HOTEL429
GUEST08254,PAX08254,Early Check-in,HOTEL287
GUEST08255,PAX08255,Early Check-in,HOTEL387
GUEST08256,PAX08256,None,HOTEL223
GUEST08257,PAX08257,Late Check-out,HOTEL475
GUEST08258,PAX08258,Late Check-out,HOTEL266
GUEST08259,PAX08259,Late Check-out,HOTEL314
GUEST08260,PAX08260,Late Check-out,HOTEL48
GUEST08261,PAX08261,Late Check-out,HOTEL290
GUEST08262,PAX08262,Early Check-in,HOTEL298
GUEST08263,PAX08263,Early Check-in,HOTEL271
GUEST08264,PAX08264,Late Check-out,HOTEL262
GUEST08265,PAX08265,Late Check-out,HOTEL435
GUEST08266,PAX08266,None,HOTEL440
GUEST08267,PAX08267,None,HOTEL92
GUEST08268,PAX08268,Late Check-out,HOTEL43
GUEST08269,PAX08269,Extra Bed,HOTEL322
GUEST08270,PAX08270,Extra Bed,HOTEL310
GUEST08271,PAX08271,None,HOTEL161
GUEST08272,PAX08272,None,HOTEL121
GUEST08273,PAX08273,None,HOTEL119
GUEST08274,PAX08274,None,HOTEL145
GUEST08275,PAX08275,None,HOTEL319
GUEST08276,PAX08276,Extra Bed,HOTEL137
GUEST08277,PAX08277,Early Check-in,HOTEL236
GUEST08278,PAX08278,Extra Bed,HOTEL164
GUEST08279,PAX08279,Early Check-in,HOTEL61
GUEST08280,PAX08280,Extra Bed,HOTEL148
GUEST08281,PAX08281,None,HOTEL86
GUEST08282,PAX08282,Early Check-in,HOTEL197
GUEST08283,PAX08283,None,HOTEL358
GUEST08284,PAX08284,Extra Bed,HOTEL48
GUEST08285,PAX08285,Extra Bed,HOTEL411
GUEST08286,PAX08286,Late Check-out,HOTEL124
GUEST08287,PAX08287,None,HOTEL323
GUEST08288,PAX08288,Extra Bed,HOTEL497
GUEST08289,PAX08289,Late Check-out,HOTEL87
GUEST08290,PAX08290,Early Check-in,HOTEL26
GUEST08291,PAX08291,Extra Bed,HOTEL487
GUEST08292,PAX08292,Extra Bed,HOTEL376
GUEST08293,PAX08293,None,HOTEL273
GUEST08294,PAX08294,Extra Bed,HOTEL193
GUEST08295,PAX08295,Late Check-out,HOTEL93
GUEST08296,PAX08296,None,HOTEL68
GUEST08297,PAX08297,Early Check-in,HOTEL297
GUEST08298,PAX08298,Late Check-out,HOTEL128
GUEST08299,PAX08299,Late Check-out,HOTEL335
GUEST08300,PAX08300,Early Check-in,HOTEL343
GUEST08301,PAX08301,Extra Bed,HOTEL437
GUEST08302,PAX08302,None,HOTEL65
GUEST08303,PAX08303,Extra Bed,HOTEL399
GUEST08304,PAX08304,None,HOTEL105
GUEST08305,PAX08305,Extra Bed,HOTEL21
GUEST08306,PAX08306,Late Check-out,HOTEL110
GUEST08307,PAX08307,None,HOTEL468
GUEST08308,PAX08308,None,HOTEL461
GUEST08309,PAX08309,Extra Bed,HOTEL39
GUEST08310,PAX08310,Early Check-in,HOTEL268
GUEST08311,PAX08311,None,HOTEL384
GUEST08312,PAX08312,Late Check-out,HOTEL113
GUEST08313,PAX08313,None,HOTEL215
GUEST08314,PAX08314,Early Check-in,HOTEL237
GUEST08315,PAX08315,Late Check-out,HOTEL19
GUEST08316,PAX08316,Extra Bed,HOTEL372
GUEST08317,PAX08317,None,HOTEL142
GUEST08318,PAX08318,Early Check-in,HOTEL31
GUEST08319,PAX08319,Late Check-out,HOTEL397
GUEST08320,PAX08320,None,HOTEL435
GUEST08321,PAX08321,None,HOTEL444
GUEST08322,PAX08322,Extra Bed,HOTEL393
GUEST08323,PAX08323,None,HOTEL219
GUEST08324,PAX08324,Early Check-in,HOTEL98
GUEST08325,PAX08325,Extra Bed,HOTEL248
GUEST08326,PAX08326,Early Check-in,HOTEL413
GUEST08327,PAX08327,None,HOTEL187
GUEST08328,PAX08328,Extra Bed,HOTEL4
GUEST08329,PAX08329,Extra Bed,HOTEL143
GUEST08330,PAX08330,Early Check-in,HOTEL409
GUEST08331,PAX08331,Extra Bed,HOTEL313
GUEST08332,PAX08332,Extra Bed,HOTEL404
GUEST08333,PAX08333,None,HOTEL127
GUEST08334,PAX08334,Early Check-in,HOTEL211
GUEST08335,PAX08335,Early Check-in,HOTEL228
GUEST08336,PAX08336,Extra Bed,HOTEL395
GUEST08337,PAX08337,None,HOTEL494
GUEST08338,PAX08338,Late Check-out,HOTEL354
GUEST08339,PAX08339,None,HOTEL7
GUEST08340,PAX08340,Extra Bed,HOTEL441
GUEST08341,PAX08341,Early Check-in,HOTEL163
GUEST08342,PAX08342,Extra Bed,HOTEL273
GUEST08343,PAX08343,None,HOTEL126
GUEST08344,PAX08344,None,HOTEL34
GUEST08345,PAX08345,Early Check-in,HOTEL376
GUEST08346,PAX08346,Extra Bed,HOTEL221
GUEST08347,PAX08347,Extra Bed,HOTEL191
GUEST08348,PAX08348,None,HOTEL316
GUEST08349,PAX08349,None,HOTEL142
GUEST08350,PAX08350,None,HOTEL34
GUEST08351,PAX08351,Extra Bed,HOTEL218
GUEST08352,PAX08352,None,HOTEL68
GUEST08353,PAX08353,Early Check-in,HOTEL495
GUEST08354,PAX08354,Extra Bed,HOTEL11
GUEST08355,PAX08355,None,HOTEL485
GUEST08356,PAX08356,None,HOTEL300
GUEST08357,PAX08357,Late Check-out,HOTEL431
GUEST08358,PAX08358,Late Check-out,HOTEL456
GUEST08359,PAX08359,Extra Bed,HOTEL45
GUEST08360,PAX08360,None,HOTEL487
GUEST08361,PAX08361,None,HOTEL280
GUEST08362,PAX08362,Late Check-out,HOTEL365
GUEST08363,PAX08363,Early Check-in,HOTEL161
GUEST08364,PAX08364,Early Check-in,HOTEL371
GUEST08365,PAX08365,Late Check-out,HOTEL273
GUEST08366,PAX08366,Extra Bed,HOTEL89
GUEST08367,PAX08367,Early Check-in,HOTEL487
GUEST08368,PAX08368,Late Check-out,HOTEL424
GUEST08369,PAX08369,None,HOTEL491
GUEST08370,PAX08370,Late Check-out,HOTEL98
GUEST08371,PAX08371,None,HOTEL397
GUEST08372,PAX08372,Late Check-out,HOTEL57
GUEST08373,PAX08373,Extra Bed,HOTEL194
GUEST08374,PAX08374,Late Check-out,HOTEL159
GUEST08375,PAX08375,Late Check-out,HOTEL27
GUEST08376,PAX08376,Early Check-in,HOTEL267
GUEST08377,PAX08377,Late Check-out,HOTEL335
GUEST08378,PAX08378,Late Check-out,HOTEL332
GUEST08379,PAX08379,Early Check-in,HOTEL12
GUEST08380,PAX08380,Late Check-out,HOTEL77
GUEST08381,PAX08381,Early Check-in,HOTEL369
GUEST08382,PAX08382,None,HOTEL117
GUEST08383,PAX08383,Early Check-in,HOTEL294
GUEST08384,PAX08384,Early Check-in,HOTEL445
GUEST08385,PAX08385,None,HOTEL177
GUEST08386,PAX08386,Extra Bed,HOTEL240
GUEST08387,PAX08387,Extra Bed,HOTEL335
GUEST08388,PAX08388,None,HOTEL241
GUEST08389,PAX08389,Late Check-out,HOTEL317
GUEST08390,PAX08390,Late Check-out,HOTEL187
GUEST08391,PAX08391,None,HOTEL485
GUEST08392,PAX08392,Early Check-in,HOTEL146
GUEST08393,PAX08393,Early Check-in,HOTEL367
GUEST08394,PAX08394,Early Check-in,HOTEL129
GUEST08395,PAX08395,None,HOTEL97
GUEST08396,PAX08396,Early Check-in,HOTEL333
GUEST08397,PAX08397,None,HOTEL64
GUEST08398,PAX08398,None,HOTEL361
GUEST08399,PAX08399,Extra Bed,HOTEL377
GUEST08400,PAX08400,None,HOTEL133
GUEST08401,PAX08401,None,HOTEL387
