travelCode,User_ID,Car_rented,review_car,review_hotel,review_flights,flight_rating,hotel_rating,car_rating,overall_rating
105161,1042,Not Rented,null,"The hotel was absolutely stunning! Clean rooms, excellent service, and a breathtaking view.","The flight was smooth, and the staff was extremely helpful and friendly.",5,5,0,5
105174,1042,Not Rented,null,"Air conditioning worked well, but it was a little noisy at night.","There was no Wi-Fi on the flight, and the entertainment options were limited.",2,2,0,2
105175,1042,Not Rented,null,"The staff was helpful, but service could have been a bit faster.","My flight was canceled, and I had to rebook. Customer service was helpful, though.",2,2,0,2
105176,1042,Not Rented,null,"The check-in process was smooth, and the hotel offered a complimentary room upgrade!","The flight was delayed, but the crew kept us informed and made sure we were comfortable.",2,5,0,3.5
105185,1042,Not Rented,null,"The staff was helpful, but service could have been a bit faster.","The flight was delayed, but the crew kept us informed and made sure we were comfortable.",2,2,0,2
105189,1042,Not Rented,null,"Check-in took longer than expected, but the staff was polite.","Great service! The check-in process was smooth, and the flight was very relaxing.",5,2,0,3.5
105190,1042,Not Rented,null,Loved the location—right in the heart of the city with easy access to attractions.,Excellent in-flight experience with a wide selection of movies and shows.,5,2,0,3.5
105192,1042,Cancelled,"Reasonable rates, but their fuel policy could be more transparent.",Great value for money! Got a five-star experience at a reasonable price.,"The crew was professional, but the flight felt standard and routine.",2,5,2,3
105194,1042,Pending,Smooth online booking process. Got my car within 10 minutes at the airport!,"Elevator was out of service, and I had to carry my bags up six flights of stairs!","The entertainment was decent, but I didn’t find anything to really enjoy.",3,2,5,3.333333333
105196,1042,Not Rented,null,"The staff was helpful, but service could have been a bit faster.",The plane was clean and well-maintained. The staff was friendly throughout the flight.,2,2,0,2
105211,1043,Confirmed,The car smelled like smoke even though it was supposed to be non-smoking.,"The worst hotel stay ever! The room was dirty, and the sheets had stains.","The boarding process was a bit slow, but other than that, the flight was fine.",2,1,2,1.666666667
105213,1043,Not Rented,null,"Service was okay, but I expected a bit more from a hotel of this rating.","The entertainment system was outdated, and the flight was not as comfortable as expected.",2,3,0,2.5
105223,1043,Not Rented,null,Great value for money! Got a five-star experience at a reasonable price.,Excellent in-flight experience with a wide selection of movies and shows.,5,5,0,5
105224,1043,Not Rented,null,Breakfast selection was decent but could use more variety.,"The flight was on time, and the crew was polite, but overall it was just okay.",3,3,0,3
105227,1043,Pending,Got an upgrade to a luxury car for free. Best rental experience ever!,"Fast and free Wi-Fi, perfect for both business and leisure travelers.","The service was okay, but I expected a bit more for the price.",3,2,2,2.333333333
105229,1043,Not Rented,null,"Fast and free Wi-Fi, perfect for both business and leisure travelers.","Great service! The check-in process was smooth, and the flight was very relaxing.",5,2,0,3.5
105231,1043,Not Rented,null,"Elevator was out of service, and I had to carry my bags up six flights of stairs!","The cabin was comfortable, but the food could have been better.",2,2,0,2
105241,1043,Not Rented,null,"The worst hotel stay ever! The room was dirty, and the sheets had stains.","The flight was comfortable, but I didn’t find it memorable in any way.",2,1,0,1.5
105245,1043,Not Rented,null,"Fast and free Wi-Fi, perfect for both business and leisure travelers.","The flight was on time, and the crew was polite, but overall it was just okay.",3,2,0,2.5
105247,1043,Not Rented,null,"The hotel had a beautiful garden and outdoor seating area, perfect for unwinding.","It was a standard flight. Nothing wrong, but nothing exceptional either.",2,2,0,2
105251,1043,Not Rented,null,"The amenities were decent, but the hotel lacked a cozy, welcoming vibe.","The flight was a little bumpy, but overall, it was a pleasant experience.",2,3,0,2.5
105252,1043,Not Rented,null,Loved the little touches like welcome drinks and personalized notes in the room.,"I was impressed with the punctuality and the level of service throughout the flight.The food was awful, and the seats were uncomfortable. Not a great experience.",5,2,0,3.5
105254,1043,Not Rented,null,"The room was fine, but it didn’t quite match the pictures on the website.","The flight went smoothly, but I wasn’t overly impressed with the service.",5,2,0,3.5
105256,1043,Not Rented,null,"Stayed for one night; everything was fine, but nothing really stood out.","Great service! The check-in process was smooth, and the flight was very relaxing.",5,2,0,3.5
105259,1043,Not Rented,null,Staff was rude and unhelpful when I asked for extra towels.,"The flight was on time, and the crew was polite, but overall it was just okay.",3,2,0,2.5
105264,1043,Not Rented,null,Staff was rude and unhelpful when I asked for extra towels.,"Great service! The check-in process was smooth, and the flight was very relaxing.",5,2,0,3.5
105268,1043,Pending,"Car had a few scratches, but it drove fine. They noted it before I left.",The hotel restaurant was average—good food but a bit overpriced.,"The flight went smoothly, but I wasn’t overly impressed with the service.",5,3,2,3.333333333
105269,1043,Cancelled,They gave me a car with low tire pressure. Had to stop and refill myself!,"The location was convenient, but the surroundings were a bit noisy.","The flight was a little bumpy, but overall, it was a pleasant experience.",2,2,2,2
105270,1043,Not Rented,null,The rooftop pool was a highlight of our trip—such a relaxing experience!,The plane was clean and well-maintained. The staff was friendly throughout the flight.,2,2,0,2
105271,1043,Not Rented,null,"Stayed for one night; everything was fine, but nothing really stood out.","I didn’t experience any issues, but it wasn’t a standout flight either.",2,2,0,2
105273,1043,Not Rented,null,"Decent stay, but nothing extraordinary. The hotel met expectations.","The check-in process was slow, and the staff seemed disorganized.",2,3,0,2.5
105275,1043,Not Rented,null,"Fast and free Wi-Fi, perfect for both business and leisure travelers.",The cabin crew was very attentive and made sure all our needs were met.,2,2,0,2
105283,1043,Not Rented,null,Paper-thin walls—I could hear everything from the neighboring rooms.,"Long flight, but the in-flight amenities made the journey more enjoyable.",2,2,0,2
105284,1043,Not Rented,null,Loved the little touches like welcome drinks and personalized notes in the room.,"My flight was canceled, and I had to rebook. Customer service was helpful, though.",2,2,0,2
105286,1043,Not Rented,null,"Service was okay, but I expected a bit more from a hotel of this rating.","Long flight, but the in-flight amenities made the journey more enjoyable.",2,3,0,2.5
105293,1043,Pending,Horrible experience! Hidden fees doubled the rental cost!,"Room service took over an hour, and the food was cold by the time it arrived.",The cabin crew was very attentive and made sure all our needs were met.,2,2,1,1.666666667
105298,1043,Not Rented,null,The hotel’s spa was an absolute treat. Best massage I’ve ever had!,"Great service! The check-in process was smooth, and the flight was very relaxing.",5,2,0,3.5
105299,1043,Not Rented,null,The hotel’s spa was an absolute treat. Best massage I’ve ever had!,"The flight was comfortable, but I didn’t find it memorable in any way.",2,2,0,2
105310,1043,Not Rented,null,"Rooms were well-maintained, and housekeeping did a great job every day.","It was a standard flight. Nothing wrong, but nothing exceptional either.",2,5,0,3.5
105317,1043,Not Rented,null,"Fast and free Wi-Fi, perfect for both business and leisure travelers.","The cabin was comfortable, but the food could have been better.",2,2,0,2
105330,1043,Not Rented,null,"The hotel had a beautiful garden and outdoor seating area, perfect for unwinding.",The plane was clean and well-maintained. The staff was friendly throughout the flight.,2,2,0,2
105332,1043,Not Rented,null,Great value for money! Got a five-star experience at a reasonable price.,"The cabin was dirty, and the bathrooms were not properly maintained.",1,5,0,3
105333,1043,Not Rented,null,"The worst hotel stay ever! The room was dirty, and the sheets had stains.","The flight was smooth, and the staff was extremely helpful and friendly.",5,1,0,3
105340,1043,Not Rented,null,The hotel photos were misleading—nothing looked as good in real life.,"The flight was delayed, and there were no updates, which was frustrating.",2,2,0,2
105344,1044,Cancelled,Needed better signage at the rental location. Spent 15 minutes looking for it.,The gym was small but had the basic equipment I needed for a workout.,"I didn’t experience any issues, but it wasn’t a standout flight either.",2,2,2,2
