hotel_stay_id,hotel_booking_id,room_type,bed_type,rating,review_text
HS09005,HB09005,Deluxe,Double,4,Party market community serious especially camera decision.
HS09006,HB09006,Suite,Single,1,Coach issue economy rise American.
HS09007,HB09007,Suite,Single,3,On high growth.
HS09008,HB09008,Deluxe,Single,3,Hit quickly son certain on kid single Congress.
HS09009,HB09009,Standard,Single,1,Enjoy while cup goal.
HS09010,HB09010,Suite,Double,2,Behavior indicate against.
HS09011,HB09011,Standard,Double,5,Table must notice accept majority especially better.
HS09012,HB09012,Standard,King,5,Career that choose the outside.
HS09013,HB09013,Suite,King,1,Opportunity better all culture character do become.
HS09014,HB09014,Standard,King,4,A try professor him.
HS09015,HB09015,Deluxe,King,2,What consumer produce get rich.
HS09016,HB09016,Standard,King,3,Describe likely of treatment.
HS09017,HB09017,Suite,Single,2,Budget deep if especially.
HS09018,HB09018,Standard,King,5,Always wall north dinner easy part color.
HS09019,HB09019,Standard,Single,3,Hospital poor way trade field debate himself.
HS09020,HB09020,Suite,Double,3,Congress of push walk message.
HS09021,HB09021,Standard,Single,2,Fast lawyer impact significant boy.
HS09022,HB09022,Standard,King,5,List none rate high PM rate add.
HS09023,HB09023,Deluxe,King,2,Turn authority outside store radio think.
HS09024,HB09024,Suite,King,1,Its leave data more soon.
HS09025,HB09025,Deluxe,Single,4,Modern year program weight easy just.
HS09026,HB09026,Deluxe,Double,1,Line goal buy.
HS09027,HB09027,Deluxe,Double,4,Staff great us pull if several.
HS09028,HB09028,Standard,Single,4,Type candidate live notice another.
HS09029,HB09029,Standard,Single,4,Check pay yard.
HS09030,HB09030,Standard,Double,3,Garden bring radio according management.
HS09031,HB09031,Suite,King,1,Democratic attorney local strong wife available activity whole.
HS09032,HB09032,Suite,Single,4,Study out ten commercial performance Mrs for also.
HS09033,HB09033,Suite,Single,1,Suddenly probably themselves surface service.
HS09034,HB09034,Standard,King,4,Skill country pull.
HS09035,HB09035,Standard,Double,1,Perform response series late occur.
HS09036,HB09036,Deluxe,Single,4,Beyond form bill indeed.
HS09037,HB09037,Deluxe,Double,5,Nature federal foreign play eye report what.
HS09038,HB09038,Deluxe,King,3,Or think student do investment cold week.
HS09039,HB09039,Deluxe,Double,4,Real international I fill.
HS09040,HB09040,Deluxe,Double,1,No determine rock politics.
HS09041,HB09041,Suite,Double,1,Town black investment action direction article.
HS09042,HB09042,Deluxe,King,1,From respond across play eight seem interview.
HS09043,HB09043,Suite,Single,1,See your movement good reflect adult.
HS09044,HB09044,Suite,King,1,Table modern more.
HS09045,HB09045,Suite,Single,1,Central gas other three discuss.
HS09046,HB09046,Standard,King,4,Memory alone reduce federal hold.
HS09047,HB09047,Standard,King,4,Begin wait participant.
HS09048,HB09048,Suite,Double,5,Push that rather maybe necessary leave.
HS09049,HB09049,Standard,Single,5,Hear both way husband music difficult.
HS09050,HB09050,Deluxe,King,1,Also feeling alone people society I.
HS09051,HB09051,Deluxe,King,2,Nice say those over wear actually improve.
HS09052,HB09052,Deluxe,Single,3,No own technology bring protect.
HS09053,HB09053,Standard,Single,3,Yeah cover believe.
HS09054,HB09054,Suite,King,2,Rule fire reveal school night PM home.
HS09055,HB09055,Standard,Single,5,Likely society of bag human.
HS09056,HB09056,Deluxe,Single,1,Too especially just single agency four bit.
HS09057,HB09057,Deluxe,Double,5,Present end fill why.
HS09058,HB09058,Standard,Double,2,From learn gun see beautiful enjoy put guy.
HS09059,HB09059,Suite,Single,2,Cold open TV half.
HS09060,HB09060,Deluxe,King,2,Bed PM kid ago traditional.
HS09061,HB09061,Suite,King,2,Stage fill room according parent by.
HS09062,HB09062,Deluxe,Single,3,Size actually either.
HS09063,HB09063,Deluxe,Single,2,Allow I candidate red.
HS09064,HB09064,Suite,Double,2,Letter glass may scientist probably.
HS09065,HB09065,Deluxe,Double,3,Offer all guess building.
HS09066,HB09066,Standard,Single,1,Candidate at century price kitchen.
HS09067,HB09067,Suite,King,4,South run fall difference yard.
HS09068,HB09068,Standard,Double,3,Follow pull cold fact century.
HS09069,HB09069,Deluxe,King,5,Rock PM her picture.
HS09070,HB09070,Suite,Double,3,Sea per way deal space shoulder.
HS09071,HB09071,Deluxe,Single,2,Agreement security not son rise find.
HS09072,HB09072,Standard,Single,5,Might wish plan.
HS09073,HB09073,Standard,Double,5,Local pull husband method.
HS09074,HB09074,Deluxe,Double,3,Position such specific determine up.
HS09075,HB09075,Deluxe,Double,2,Worker PM care fire city get crime.
HS09076,HB09076,Standard,Double,3,Federal beat alone leave.
HS09077,HB09077,Deluxe,Double,4,Ok class him story take gun.
HS09078,HB09078,Suite,King,3,Inside produce you form television.
HS09079,HB09079,Deluxe,King,3,Commercial eye necessary you.
HS09080,HB09080,Suite,Double,2,Sometimes pass candidate inside education sure than.
HS09081,HB09081,Deluxe,Double,4,Color budget sound method.
HS09082,HB09082,Deluxe,Single,5,Move claim blue capital specific.
HS09083,HB09083,Deluxe,Single,4,Score which price.
HS09084,HB09084,Standard,Single,4,Voice heart girl work result.
HS09085,HB09085,Deluxe,King,4,Mouth kind tend travel.
HS09086,HB09086,Standard,Single,4,Maybe main wear Republican way sort last.
HS09087,HB09087,Deluxe,King,1,Friend both around.
HS09088,HB09088,Suite,Double,1,South most term.
HS09089,HB09089,Deluxe,King,1,Truth support push know rule customer.
HS09090,HB09090,Deluxe,Single,2,Material hope able join production watch tell start.
HS09091,HB09091,Standard,Double,4,Military your lawyer manage could country drop.
HS09092,HB09092,Standard,King,5,Poor decide whatever forget.
HS09093,HB09093,Deluxe,Double,3,Partner possible week financial into run.
HS09094,HB09094,Standard,King,3,Behind late wait for forget.
HS09095,HB09095,Suite,Single,4,Tough father key piece father crime.
HS09096,HB09096,Suite,King,3,Industry case heavy even.
HS09097,HB09097,Deluxe,Single,2,Show spend alone score data drive.
HS09098,HB09098,Suite,Single,4,Discuss nothing rest defense police discover.
HS09099,HB09099,Suite,Double,3,At check away dog country page stay.
HS09100,HB09100,Suite,Single,3,Late idea reduce trip.
HS09101,HB09101,Deluxe,King,2,Sing worker community must bill information book.
HS09102,HB09102,Suite,Single,3,Down stage citizen.
HS09103,HB09103,Deluxe,King,4,Put course Mrs product own effort team.
HS09104,HB09104,Standard,Double,1,Simple position likely turn out.
HS09105,HB09105,Suite,King,4,Force pass to situation girl.
HS09106,HB09106,Standard,King,1,Purpose small with.
HS09107,HB09107,Suite,Double,3,Local against heart send necessary five part certain.
HS09108,HB09108,Standard,King,3,Citizen society question board never process style.
HS09109,HB09109,Suite,Double,2,Appear trial right center anyone contain.
HS09110,HB09110,Deluxe,Double,2,Loss soon resource something get car.
HS09111,HB09111,Standard,King,5,Sort middle we step experience yard.
HS09112,HB09112,Suite,Double,2,Tell ten back population listen who set security.
HS09113,HB09113,Suite,King,5,Avoid quickly as section either head.
HS09114,HB09114,Deluxe,King,4,Remain others grow edge would despite painting.
HS09115,HB09115,Suite,Single,1,Throw range laugh public project they.
HS09116,HB09116,Deluxe,Single,4,Onto major method local newspaper.
HS09117,HB09117,Standard,Double,1,Around kid raise suffer point up deal.
HS09118,HB09118,Suite,King,4,Protect full push player something rule.
HS09119,HB09119,Deluxe,Double,2,Number four capital increase daughter various personal these.
HS09120,HB09120,Deluxe,King,1,Table myself administration people painting put.
HS09121,HB09121,Standard,Single,3,Discussion than first health run.
HS09122,HB09122,Suite,King,5,Reflect paper piece near.
HS09123,HB09123,Standard,Single,3,Health because sort strong.
HS09124,HB09124,Deluxe,King,2,Article important word study the more couple.
HS09125,HB09125,Deluxe,King,3,Voice agent find world there.
HS09126,HB09126,Deluxe,King,4,Civil listen certain even great.
HS09127,HB09127,Standard,King,2,Task cell international despite possible.
HS09128,HB09128,Deluxe,Single,5,Green policy cultural forget member.
HS09129,HB09129,Deluxe,King,2,Thought some system join something.
HS09130,HB09130,Suite,Double,3,Manager more white enjoy stuff.
HS09131,HB09131,Suite,Single,4,Lay task idea month live.
HS09132,HB09132,Deluxe,Double,5,Animal without data interview ready.
HS09133,HB09133,Suite,Single,2,Contain fly customer usually or foot though.
HS09134,HB09134,Standard,Single,4,Throughout own guy thought get city.
HS09135,HB09135,Suite,Double,1,Television building lawyer find simply leader improve available.
HS09136,HB09136,Suite,Single,5,Travel make world chance current nor rich.
HS09137,HB09137,Suite,King,4,Prepare community can dream crime.
HS09138,HB09138,Suite,King,4,Firm course society painting.
HS09139,HB09139,Deluxe,King,5,Response service deep peace person.
HS09140,HB09140,Standard,King,5,Serious result option message.
HS09141,HB09141,Suite,King,2,Often officer success executive.
HS09142,HB09142,Deluxe,Double,4,Well manage guy place mind off claim.
HS09143,HB09143,Deluxe,Double,3,Decision interest industry nature success week market treat.
HS09144,HB09144,Deluxe,King,4,Yes perhaps all indicate guess page.
HS09145,HB09145,Standard,Single,3,Field current beyond third offer including.
HS09146,HB09146,Standard,King,5,Imagine truth weight.
HS09147,HB09147,Suite,Single,3,Bit despite anything much laugh when know cost.
HS09148,HB09148,Deluxe,Double,3,Bank rather win bad back.
HS09149,HB09149,Suite,Single,4,Drop employee she quite.
HS09150,HB09150,Standard,Double,1,Fly card two.
HS09151,HB09151,Suite,King,4,Yet well card increase cultural.
HS09152,HB09152,Deluxe,Double,4,Begin sea today woman world.
HS09153,HB09153,Standard,Double,1,Reach commercial chair rest feeling business.
HS09154,HB09154,Suite,Double,4,Product indicate how something century there.
HS09155,HB09155,Suite,Single,4,Final check executive administration agree statement.
HS09156,HB09156,Deluxe,Single,4,White themselves local open.
HS09157,HB09157,Suite,Double,3,Successful alone improve financial truth new year.
HS09158,HB09158,Deluxe,King,4,Feeling appear after many say describe.
HS09159,HB09159,Suite,Single,3,Reason most hand range small way.
HS09160,HB09160,Deluxe,Single,5,Picture rule only different.
HS09161,HB09161,Suite,Double,5,Agree thousand child character national.
HS09162,HB09162,Deluxe,Single,1,Full now meeting girl.
HS09163,HB09163,Suite,Single,3,Debate around adult admit.
HS09164,HB09164,Deluxe,Single,3,Throughout minute discussion land letter final.
HS09165,HB09165,Suite,Double,3,Experience about as image who new.
HS09166,HB09166,Standard,Single,2,Only pretty time fly example place.
HS09167,HB09167,Suite,Single,4,Thousand shoulder cultural economy you carry.
HS09168,HB09168,Suite,King,5,Control finish real occur official strong recent.
HS09169,HB09169,Suite,King,2,Quite them myself bill certain.
HS09170,HB09170,Suite,Double,1,Single bag next popular resource.
HS09171,HB09171,Standard,King,5,Wear technology remain than prepare learn.
HS09172,HB09172,Standard,Double,4,Drop prevent increase glass both.
HS09173,HB09173,Deluxe,Double,4,Cold need senior local there begin wait.
HS09174,HB09174,Deluxe,King,1,Police building anything near thought.
HS09175,HB09175,Suite,Double,5,Night general culture thousand.
HS09176,HB09176,Suite,Double,2,Perform language now live from large relate.
HS09177,HB09177,Deluxe,Double,5,Fire hit guy service ask take.
HS09178,HB09178,Suite,Double,2,Trip cold compare remember win race every police.
HS09179,HB09179,Suite,Single,2,Campaign group woman game.
HS09180,HB09180,Deluxe,Single,3,Tax section by former whom that.
HS09181,HB09181,Standard,Double,5,Gas south floor others must.
HS09182,HB09182,Standard,Single,4,Call general get rest pattern.
HS09183,HB09183,Deluxe,Single,2,Age line goal other investment girl.
HS09184,HB09184,Deluxe,Double,3,Win able bring run.
HS09185,HB09185,Suite,King,2,Great social human none.
HS09186,HB09186,Standard,Single,5,How investment major measure wish.
HS09187,HB09187,Suite,King,4,From successful modern sense book there participant.
HS09188,HB09188,Deluxe,Single,2,Now alone approach.
HS09189,HB09189,Suite,Double,3,Catch health role them.
HS09190,HB09190,Suite,Single,2,Already better score gas dream support true.
HS09191,HB09191,Suite,Single,5,Note usually against manage.
HS09192,HB09192,Suite,Double,5,Program fast company camera next see reality.
HS09193,HB09193,Deluxe,Double,5,Often Mrs produce.
HS09194,HB09194,Suite,King,5,No business thousand modern series interesting.
HS09195,HB09195,Deluxe,King,1,Collection money everybody establish smile meet.
HS09196,HB09196,Suite,Single,5,Board car may indicate animal personal ability.
HS09197,HB09197,Deluxe,Single,3,Challenge east community figure.
HS09198,HB09198,Deluxe,King,3,Office cold we head husband so our machine.
HS09199,HB09199,Suite,Double,1,Claim film board list list common.
HS09200,HB09200,Suite,King,5,Public hour might teach newspaper might west.
HS09201,HB09201,Deluxe,King,1,Building wish support.
HS09202,HB09202,Standard,King,2,Why recent information alone sport.
HS09203,HB09203,Deluxe,Double,1,Whether car arm much.
HS09204,HB09204,Suite,Double,1,Many pull including ever.
HS09205,HB09205,Suite,Single,1,Machine fact time center friend toward.
HS09206,HB09206,Deluxe,Single,3,Break computer Mrs down happen.
HS09207,HB09207,Deluxe,Double,5,Card push wife community form lay glass discuss.
HS09208,HB09208,Deluxe,Double,3,Hard site human though however middle true.
HS09209,HB09209,Standard,King,5,Picture available design.
HS09210,HB09210,Deluxe,King,5,Structure popular campaign.
HS09211,HB09211,Deluxe,King,1,Material that everything.
HS09212,HB09212,Suite,Double,4,Increase exactly people president check.
HS09213,HB09213,Suite,Single,2,Gas debate focus newspaper dog arm industry.
HS09214,HB09214,Standard,King,5,Network environmental do listen need seem.
HS09215,HB09215,Standard,King,4,Mr bad up pressure clearly company single.
HS09216,HB09216,Suite,King,2,Again probably white top.
HS09217,HB09217,Standard,Double,4,Age pressure police miss career benefit its look.
