call_log_id,pax_id,call_date,call_duration,issue_category,resolution_status
CALL08057,PAX08057,2023-05-29,18,General Inquiry,Pending
CALL08058,PAX08058,2024-03-10,39,Refund Request,Resolved
CALL08059,PAX08059,2024-11-08,60,Refund Request,Resolved
CALL08060,PAX08060,2024-09-12,11,Refund Request,Resolved
CALL08061,PAX08061,2024-04-04,10,General Inquiry,Escalated
CALL08062,PAX08062,2024-03-20,54,General Inquiry,Resolved
CALL08063,PAX08063,2025-01-14,51,Booking Issue,Pending
CALL08064,PAX08064,2024-03-28,48,Booking Issue,Resolved
CALL08065,PAX08065,2023-01-31,23,General Inquiry,Pending
CALL08066,PAX08066,2023-07-20,21,General Inquiry,Resolved
CALL08067,PAX08067,2023-02-10,48,Refund Request,Pending
CALL08068,PAX08068,2023-12-15,9,Booking Issue,Escalated
CALL08069,PAX08069,2023-08-23,8,Booking Issue,Pending
CALL08070,PAX08070,2023-07-30,13,General Inquiry,Pending
CALL08071,PAX08071,2023-11-07,54,Refund Request,Pending
CALL08072,PAX08072,2023-07-27,51,Booking Issue,Resolved
CALL08073,PAX08073,2024-09-20,16,Refund Request,Resolved
CALL08074,PAX08074,2025-01-04,25,General Inquiry,Resolved
CALL08075,PAX08075,2024-07-27,28,Booking Issue,Pending
CALL08076,PAX08076,2023-09-20,11,Refund Request,Escalated
CALL08077,PAX08077,2024-10-03,43,Refund Request,Escalated
CALL08078,PAX08078,2024-08-25,15,General Inquiry,Escalated
CALL08079,PAX08079,2023-05-03,42,Booking Issue,Escalated
CALL08080,PAX08080,2024-08-07,5,Refund Request,Escalated
CALL08081,PAX08081,2023-03-14,26,Refund Request,Resolved
CALL08082,PAX08082,2024-04-20,35,General Inquiry,Resolved
CALL08083,PAX08083,2023-09-11,22,Refund Request,Escalated
CALL08084,PAX08084,2023-07-07,33,Refund Request,Pending
CALL08085,PAX08085,2024-05-11,53,General Inquiry,Resolved
CALL08086,PAX08086,2024-05-21,54,General Inquiry,Pending
CALL08087,PAX08087,2023-05-17,38,Refund Request,Pending
CALL08088,PAX08088,2024-01-27,31,General Inquiry,Resolved
CALL08089,PAX08089,2023-04-11,15,Booking Issue,Resolved
CALL08090,PAX08090,2023-11-25,56,General Inquiry,Escalated
CALL08091,PAX08091,2023-05-24,5,Booking Issue,Escalated
CALL08092,PAX08092,2023-07-21,52,Refund Request,Pending
CALL08093,PAX08093,2024-08-18,51,General Inquiry,Pending
CALL08094,PAX08094,2023-07-22,49,General Inquiry,Pending
CALL08095,PAX08095,2023-11-16,4,Booking Issue,Escalated
CALL08096,PAX08096,2023-05-19,51,Booking Issue,Escalated
CALL08097,PAX08097,2024-03-22,42,General Inquiry,Escalated
CALL08098,PAX08098,2023-11-24,46,Refund Request,Resolved
CALL08099,PAX08099,2024-10-11,52,Booking Issue,Escalated
CALL08100,PAX08100,2023-03-07,28,General Inquiry,Resolved
CALL08101,PAX08101,2024-05-06,59,Booking Issue,Pending
CALL08102,PAX08102,2024-06-20,52,Refund Request,Pending
CALL08103,PAX08103,2023-12-16,51,General Inquiry,Escalated
CALL08104,PAX08104,2023-11-15,49,General Inquiry,Resolved
CALL08105,PAX08105,2024-02-18,24,Booking Issue,Pending
CALL08106,PAX08106,2024-01-01,2,General Inquiry,Pending
CALL08107,PAX08107,2024-07-24,9,Refund Request,Escalated
CALL08108,PAX08108,2024-11-11,56,Booking Issue,Escalated
CALL08109,PAX08109,2023-07-06,9,Refund Request,Escalated
CALL08110,PAX08110,2023-04-23,27,General Inquiry,Resolved
CALL08111,PAX08111,2023-10-05,3,Booking Issue,Escalated
CALL08112,PAX08112,2024-08-02,8,General Inquiry,Escalated
CALL08113,PAX08113,2023-05-25,60,Booking Issue,Escalated
CALL08114,PAX08114,2024-10-05,55,Refund Request,Resolved
CALL08115,PAX08115,2024-11-11,33,Booking Issue,Escalated
CALL08116,PAX08116,2024-01-11,11,Refund Request,Escalated
CALL08117,PAX08117,2023-04-18,55,Booking Issue,Escalated
CALL08118,PAX08118,2023-10-30,43,General Inquiry,Escalated
CALL08119,PAX08119,2023-03-04,41,General Inquiry,Pending
CALL08120,PAX08120,2023-03-16,32,General Inquiry,Escalated
CALL08121,PAX08121,2023-03-25,44,General Inquiry,Resolved
CALL08122,PAX08122,2023-07-16,37,Refund Request,Pending
CALL08123,PAX08123,2023-03-21,27,Booking Issue,Pending
CALL08124,PAX08124,2023-05-08,49,General Inquiry,Resolved
CALL08125,PAX08125,2023-10-12,46,Refund Request,Resolved
CALL08126,PAX08126,2023-10-05,1,General Inquiry,Escalated
CALL08127,PAX08127,2025-01-06,37,General Inquiry,Pending
CALL08128,PAX08128,2024-06-23,30,Booking Issue,Resolved
CALL08129,PAX08129,2023-10-10,19,Booking Issue,Pending
CALL08130,PAX08130,2023-09-26,2,Booking Issue,Pending
CALL08131,PAX08131,2024-09-10,27,Booking Issue,Pending
CALL08132,PAX08132,2024-06-05,34,Booking Issue,Escalated
CALL08133,PAX08133,2024-03-17,3,Booking Issue,Pending
CALL08134,PAX08134,2023-09-06,51,Refund Request,Resolved
CALL08135,PAX08135,2023-09-18,27,Refund Request,Resolved
CALL08136,PAX08136,2023-10-21,51,Refund Request,Resolved
CALL08137,PAX08137,2023-08-07,16,Booking Issue,Escalated
CALL08138,PAX08138,2023-11-04,23,Refund Request,Resolved
CALL08139,PAX08139,2024-04-04,37,Booking Issue,Pending
CALL08140,PAX08140,2024-06-30,7,General Inquiry,Pending
CALL08141,PAX08141,2024-07-14,22,Refund Request,Escalated
CALL08142,PAX08142,2024-11-29,36,Booking Issue,Pending
CALL08143,PAX08143,2023-04-09,33,General Inquiry,Escalated
CALL08144,PAX08144,2023-09-27,32,Booking Issue,Escalated
CALL08145,PAX08145,2025-01-02,24,General Inquiry,Pending
CALL08146,PAX08146,2023-08-26,1,Booking Issue,Escalated
CALL08147,PAX08147,2023-08-07,15,Booking Issue,Pending
CALL08148,PAX08148,2023-03-20,36,Refund Request,Pending
CALL08149,PAX08149,2024-09-28,32,Booking Issue,Pending
CALL08150,PAX08150,2024-07-28,16,Refund Request,Escalated
CALL08151,PAX08151,2023-05-09,32,General Inquiry,Pending
CALL08152,PAX08152,2023-02-10,7,Booking Issue,Pending
CALL08153,PAX08153,2024-02-25,9,General Inquiry,Resolved
CALL08154,PAX08154,2024-06-01,27,Booking Issue,Escalated
CALL08155,PAX08155,2023-12-12,7,Booking Issue,Resolved
CALL08156,PAX08156,2023-03-02,8,Refund Request,Resolved
CALL08157,PAX08157,2023-02-20,6,Booking Issue,Pending
CALL08158,PAX08158,2024-05-13,13,General Inquiry,Escalated
CALL08159,PAX08159,2024-05-19,47,Refund Request,Pending
CALL08160,PAX08160,2024-05-03,55,Refund Request,Pending
CALL08161,PAX08161,2024-03-05,18,Refund Request,Escalated
CALL08162,PAX08162,2023-02-27,50,General Inquiry,Resolved
CALL08163,PAX08163,2024-01-26,60,Refund Request,Escalated
CALL08164,PAX08164,2023-06-13,2,Booking Issue,Resolved
CALL08165,PAX08165,2024-05-21,46,General Inquiry,Pending
CALL08166,PAX08166,2023-07-02,12,Booking Issue,Resolved
CALL08167,PAX08167,2023-10-29,24,Booking Issue,Pending
CALL08168,PAX08168,2024-03-25,43,General Inquiry,Pending
CALL08169,PAX08169,2024-12-23,17,Refund Request,Resolved
CALL08170,PAX08170,2024-10-02,41,Booking Issue,Pending
CALL08171,PAX08171,2025-01-02,51,General Inquiry,Escalated
CALL08172,PAX08172,2023-10-23,5,General Inquiry,Escalated
CALL08173,PAX08173,2024-02-26,58,Booking Issue,Pending
CALL08174,PAX08174,2023-06-27,22,Refund Request,Pending
CALL08175,PAX08175,2024-02-19,57,General Inquiry,Pending
CALL08176,PAX08176,2023-12-11,25,Booking Issue,Escalated
CALL08177,PAX08177,2023-11-10,45,Booking Issue,Resolved
CALL08178,PAX08178,2024-04-12,29,General Inquiry,Escalated
CALL08179,PAX08179,2023-04-21,36,Refund Request,Pending
CALL08180,PAX08180,2024-09-07,12,Refund Request,Escalated
CALL08181,PAX08181,2024-01-30,24,General Inquiry,Resolved
CALL08182,PAX08182,2023-09-18,8,Booking Issue,Pending
CALL08183,PAX08183,2024-10-09,39,Booking Issue,Pending
CALL08184,PAX08184,2024-07-16,52,General Inquiry,Pending
CALL08185,PAX08185,2024-01-21,25,Booking Issue,Resolved
CALL08186,PAX08186,2024-03-16,37,General Inquiry,Resolved
CALL08187,PAX08187,2023-04-22,15,Booking Issue,Pending
CALL08188,PAX08188,2023-06-23,49,Booking Issue,Resolved
CALL08189,PAX08189,2024-01-17,16,General Inquiry,Escalated
CALL08190,PAX08190,2023-12-22,32,Booking Issue,Pending
CALL08191,PAX08191,2024-03-12,19,Refund Request,Escalated
CALL08192,PAX08192,2024-04-30,35,General Inquiry,Resolved
CALL08193,PAX08193,2024-02-02,20,Booking Issue,Escalated
CALL08194,PAX08194,2025-01-08,48,Refund Request,Escalated
CALL08195,PAX08195,2025-01-01,5,Booking Issue,Resolved
CALL08196,PAX08196,2024-07-01,53,General Inquiry,Pending
CALL08197,PAX08197,2024-12-15,48,Booking Issue,Resolved
CALL08198,PAX08198,2024-06-15,51,Booking Issue,Escalated
CALL08199,PAX08199,2024-07-22,33,Booking Issue,Resolved
CALL08200,PAX08200,2024-11-23,14,Booking Issue,Pending
CALL08201,PAX08201,2023-03-03,44,Booking Issue,Escalated
CALL08202,PAX08202,2024-08-27,26,Booking Issue,Pending
CALL08203,PAX08203,2024-07-30,7,Booking Issue,Escalated
CALL08204,PAX08204,2024-01-23,42,Refund Request,Resolved
CALL08205,PAX08205,2023-01-30,50,Booking Issue,Resolved
CALL08206,PAX08206,2023-08-20,48,Refund Request,Resolved
CALL08207,PAX08207,2024-12-27,31,Booking Issue,Resolved
CALL08208,PAX08208,2024-11-20,2,Booking Issue,Escalated
CALL08209,PAX08209,2024-11-03,4,Refund Request,Resolved
CALL08210,PAX08210,2023-12-27,16,Refund Request,Escalated
CALL08211,PAX08211,2024-01-09,43,Refund Request,Pending
CALL08212,PAX08212,2023-05-21,58,General Inquiry,Resolved
CALL08213,PAX08213,2023-04-06,11,Booking Issue,Escalated
CALL08214,PAX08214,2024-06-16,41,General Inquiry,Escalated
CALL08215,PAX08215,2024-06-17,11,General Inquiry,Pending
CALL08216,PAX08216,2023-05-10,22,Refund Request,Pending
CALL08217,PAX08217,2024-10-03,24,General Inquiry,Pending
CALL08218,PAX08218,2024-12-03,12,Booking Issue,Pending
CALL08219,PAX08219,2024-04-03,28,Booking Issue,Resolved
CALL08220,PAX08220,2024-02-25,45,General Inquiry,Resolved
CALL08221,PAX08221,2024-04-25,19,General Inquiry,Escalated
CALL08222,PAX08222,2024-11-16,2,Refund Request,Pending
CALL08223,PAX08223,2024-08-28,54,General Inquiry,Pending
CALL08224,PAX08224,2024-05-24,12,Refund Request,Resolved
CALL08225,PAX08225,2023-02-23,22,General Inquiry,Escalated
CALL08226,PAX08226,2024-06-28,27,Booking Issue,Resolved
CALL08227,PAX08227,2024-12-10,38,Refund Request,Resolved
CALL08228,PAX08228,2024-08-31,47,Refund Request,Escalated
CALL08229,PAX08229,2024-07-30,43,Refund Request,Escalated
CALL08230,PAX08230,2024-10-02,48,General Inquiry,Escalated
CALL08231,PAX08231,2024-06-30,53,General Inquiry,Resolved
CALL08232,PAX08232,2023-09-22,1,General Inquiry,Pending
CALL08233,PAX08233,2024-12-20,42,General Inquiry,Pending
CALL08234,PAX08234,2024-06-06,17,Booking Issue,Resolved
CALL08235,PAX08235,2024-04-10,23,Booking Issue,Resolved
CALL08236,PAX08236,2025-01-23,28,Booking Issue,Resolved
CALL08237,PAX08237,2024-04-21,4,General Inquiry,Resolved
CALL08238,PAX08238,2024-01-20,40,Refund Request,Pending
CALL08239,PAX08239,2024-07-29,6,Booking Issue,Pending
CALL08240,PAX08240,2023-12-16,10,Refund Request,Pending
CALL08241,PAX08241,2024-09-26,42,Refund Request,Resolved
CALL08242,PAX08242,2024-08-02,53,Refund Request,Pending
CALL08243,PAX08243,2023-10-15,31,Refund Request,Pending
CALL08244,PAX08244,2024-08-21,3,General Inquiry,Pending
CALL08245,PAX08245,2024-02-28,27,Booking Issue,Escalated
CALL08246,PAX08246,2024-12-13,26,Booking Issue,Escalated
CALL08247,PAX08247,2023-05-06,16,General Inquiry,Escalated
CALL08248,PAX08248,2023-05-09,19,General Inquiry,Pending
CALL08249,PAX08249,2023-12-17,56,General Inquiry,Pending
CALL08250,PAX08250,2024-02-05,17,Booking Issue,Escalated
CALL08251,PAX08251,2024-04-07,16,Refund Request,Resolved
CALL08252,PAX08252,2024-01-31,17,Refund Request,Resolved
CALL08253,PAX08253,2024-04-30,32,Booking Issue,Resolved
CALL08254,PAX08254,2023-07-11,44,Refund Request,Pending
CALL08255,PAX08255,2023-08-12,19,General Inquiry,Pending
CALL08256,PAX08256,2024-02-26,23,Refund Request,Resolved
CALL08257,PAX08257,2023-03-27,18,General Inquiry,Pending
CALL08258,PAX08258,2024-01-12,44,Refund Request,Pending
CALL08259,PAX08259,2023-05-01,19,General Inquiry,Pending
CALL08260,PAX08260,2024-03-19,36,Booking Issue,Pending
CALL08261,PAX08261,2023-09-06,21,Refund Request,Pending
CALL08262,PAX08262,2025-01-19,3,General Inquiry,Resolved
CALL08263,PAX08263,2023-11-22,51,General Inquiry,Resolved
CALL08264,PAX08264,2024-08-13,32,Booking Issue,Pending
CALL08265,PAX08265,2023-09-14,34,Refund Request,Resolved
CALL08266,PAX08266,2024-07-19,11,Refund Request,Resolved
CALL08267,PAX08267,2024-11-09,28,General Inquiry,Escalated
CALL08268,PAX08268,2023-03-01,56,General Inquiry,Resolved
CALL08269,PAX08269,2024-01-21,23,Refund Request,Pending
CALL08270,PAX08270,2025-01-06,6,Booking Issue,Resolved
CALL08271,PAX08271,2024-10-23,9,Booking Issue,Resolved
CALL08272,PAX08272,2024-03-06,59,Refund Request,Pending
CALL08273,PAX08273,2023-02-01,35,Booking Issue,Escalated
CALL08274,PAX08274,2024-11-24,35,General Inquiry,Escalated
CALL08275,PAX08275,2025-01-25,58,General Inquiry,Pending
CALL08276,PAX08276,2023-07-05,50,Booking Issue,Resolved
CALL08277,PAX08277,2023-08-25,26,General Inquiry,Escalated
CALL08278,PAX08278,2023-11-02,3,General Inquiry,Escalated
CALL08279,PAX08279,2023-12-12,58,Booking Issue,Resolved
CALL08280,PAX08280,2023-03-04,4,Refund Request,Pending
CALL08281,PAX08281,2023-03-11,47,Booking Issue,Escalated
CALL08282,PAX08282,2024-01-22,23,Booking Issue,Resolved
CALL08283,PAX08283,2023-02-19,45,Booking Issue,Pending
CALL08284,PAX08284,2025-01-12,20,Refund Request,Pending
CALL08285,PAX08285,2024-01-23,28,General Inquiry,Escalated
CALL08286,PAX08286,2023-12-24,43,Refund Request,Escalated
CALL08287,PAX08287,2023-09-27,16,Refund Request,Pending
CALL08288,PAX08288,2023-11-29,27,Refund Request,Escalated
CALL08289,PAX08289,2023-08-04,42,Refund Request,Escalated
CALL08290,PAX08290,2023-02-13,52,Booking Issue,Pending
CALL08291,PAX08291,2024-08-27,39,Booking Issue,Resolved
CALL08292,PAX08292,2025-01-25,52,General Inquiry,Escalated
CALL08293,PAX08293,2024-10-21,3,Refund Request,Escalated
CALL08294,PAX08294,2024-12-11,6,Refund Request,Pending
CALL08295,PAX08295,2023-12-11,14,Booking Issue,Resolved
CALL08296,PAX08296,2024-07-26,13,General Inquiry,Escalated
CALL08297,PAX08297,2024-01-27,1,Refund Request,Escalated
CALL08298,PAX08298,2024-08-18,47,Booking Issue,Escalated
CALL08299,PAX08299,2024-06-02,36,Booking Issue,Pending
CALL08300,PAX08300,2023-04-06,29,Booking Issue,Resolved
CALL08301,PAX08301,2024-02-08,39,Booking Issue,Pending
CALL08302,PAX08302,2023-10-14,41,Booking Issue,Resolved
CALL08303,PAX08303,2023-06-06,32,Booking Issue,Resolved
CALL08304,PAX08304,2024-02-19,3,General Inquiry,Pending
CALL08305,PAX08305,2024-10-28,58,General Inquiry,Resolved
CALL08306,PAX08306,2023-03-15,9,General Inquiry,Resolved
CALL08307,PAX08307,2024-12-24,51,Booking Issue,Pending
CALL08308,PAX08308,2023-02-19,1,General Inquiry,Escalated
CALL08309,PAX08309,2024-02-21,30,General Inquiry,Resolved
CALL08310,PAX08310,2024-06-25,10,Refund Request,Escalated
CALL08311,PAX08311,2023-06-06,27,Booking Issue,Escalated
CALL08312,PAX08312,2024-07-05,44,Booking Issue,Escalated
CALL08313,PAX08313,2023-09-05,33,General Inquiry,Resolved
CALL08314,PAX08314,2023-08-10,13,General Inquiry,Escalated
CALL08315,PAX08315,2024-06-30,38,Refund Request,Resolved
CALL08316,PAX08316,2024-06-26,8,General Inquiry,Pending
CALL08317,PAX08317,2023-04-14,20,General Inquiry,Pending
CALL08318,PAX08318,2023-08-05,39,General Inquiry,Resolved
CALL08319,PAX08319,2024-11-16,19,Refund Request,Pending
CALL08320,PAX08320,2024-07-23,47,Refund Request,Pending
CALL08321,PAX08321,2024-02-25,34,Refund Request,Pending
CALL08322,PAX08322,2023-12-01,44,Booking Issue,Escalated
CALL08323,PAX08323,2024-04-15,41,General Inquiry,Pending
CALL08324,PAX08324,2023-09-22,40,General Inquiry,Pending
CALL08325,PAX08325,2024-09-20,36,Booking Issue,Pending
CALL08326,PAX08326,2024-06-16,8,Refund Request,Resolved
CALL08327,PAX08327,2023-11-03,59,General Inquiry,Escalated
CALL08328,PAX08328,2024-06-02,17,General Inquiry,Escalated
CALL08329,PAX08329,2024-04-24,1,Booking Issue,Resolved
CALL08330,PAX08330,2023-11-03,50,Refund Request,Resolved
CALL08331,PAX08331,2023-09-20,43,Booking Issue,Resolved
CALL08332,PAX08332,2024-09-15,21,Booking Issue,Pending
CALL08333,PAX08333,2024-04-17,5,General Inquiry,Escalated
CALL08334,PAX08334,2024-05-01,53,Booking Issue,Resolved
CALL08335,PAX08335,2024-07-19,5,Booking Issue,Resolved
CALL08336,PAX08336,2024-10-22,24,Refund Request,Pending
CALL08337,PAX08337,2024-06-28,38,Refund Request,Pending
CALL08338,PAX08338,2024-10-02,4,Booking Issue,Resolved
CALL08339,PAX08339,2023-05-01,46,Booking Issue,Escalated
CALL08340,PAX08340,2023-07-09,28,Refund Request,Pending
CALL08341,PAX08341,2023-02-14,13,Refund Request,Pending
CALL08342,PAX08342,2023-11-21,60,Booking Issue,Escalated
CALL08343,PAX08343,2024-01-08,37,Booking Issue,Resolved
CALL08344,PAX08344,2023-05-15,53,Booking Issue,Resolved
CALL08345,PAX08345,2023-03-27,1,General Inquiry,Pending
CALL08346,PAX08346,2024-07-09,23,Refund Request,Escalated
CALL08347,PAX08347,2023-11-05,56,General Inquiry,Escalated
CALL08348,PAX08348,2024-01-28,56,Booking Issue,Pending
CALL08349,PAX08349,2024-05-18,10,Refund Request,Escalated
CALL08350,PAX08350,2024-07-23,16,Refund Request,Pending
CALL08351,PAX08351,2024-03-31,55,General Inquiry,Pending
CALL08352,PAX08352,2023-04-19,26,General Inquiry,Resolved
CALL08353,PAX08353,2023-05-21,33,Refund Request,Pending
CALL08354,PAX08354,2023-11-21,1,Refund Request,Escalated
CALL08355,PAX08355,2024-05-06,50,Refund Request,Escalated
CALL08356,PAX08356,2023-09-25,26,General Inquiry,Escalated
CALL08357,PAX08357,2023-11-25,40,General Inquiry,Resolved
CALL08358,PAX08358,2023-05-30,18,General Inquiry,Pending
CALL08359,PAX08359,2024-09-06,59,Refund Request,Resolved
CALL08360,PAX08360,2023-06-06,50,Booking Issue,Resolved
CALL08361,PAX08361,2024-10-05,41,Refund Request,Resolved
CALL08362,PAX08362,2024-09-25,52,General Inquiry,Resolved
CALL08363,PAX08363,2024-01-17,53,Booking Issue,Resolved
CALL08364,PAX08364,2024-12-04,20,General Inquiry,Resolved
CALL08365,PAX08365,2023-07-26,13,Booking Issue,Resolved
CALL08366,PAX08366,2024-07-30,14,Refund Request,Resolved
CALL08367,PAX08367,2023-10-19,35,General Inquiry,Pending
CALL08368,PAX08368,2023-09-10,51,Refund Request,Resolved
CALL08369,PAX08369,2024-12-30,8,Booking Issue,Resolved
CALL08370,PAX08370,2023-12-05,47,Booking Issue,Pending
CALL08371,PAX08371,2024-03-16,57,General Inquiry,Pending
CALL08372,PAX08372,2024-10-10,49,Refund Request,Resolved
CALL08373,PAX08373,2024-11-27,30,Refund Request,Pending
CALL08374,PAX08374,2023-09-06,55,Booking Issue,Resolved
CALL08375,PAX08375,2023-11-06,34,Booking Issue,Pending
CALL08376,PAX08376,2024-09-16,18,General Inquiry,Escalated
CALL08377,PAX08377,2024-01-12,49,General Inquiry,Pending
CALL08378,PAX08378,2023-10-11,31,General Inquiry,Escalated
CALL08379,PAX08379,2024-03-04,16,Booking Issue,Escalated
CALL08380,PAX08380,2023-03-13,20,Refund Request,Escalated
CALL08381,PAX08381,2023-11-04,55,Refund Request,Pending
CALL08382,PAX08382,2025-01-16,31,General Inquiry,Escalated
CALL08383,PAX08383,2024-01-10,31,Booking Issue,Resolved
CALL08384,PAX08384,2024-07-03,58,Refund Request,Resolved
CALL08385,PAX08385,2024-10-06,34,Refund Request,Escalated
CALL08386,PAX08386,2023-04-27,60,Booking Issue,Escalated
CALL08387,PAX08387,2024-10-29,38,General Inquiry,Pending
CALL08388,PAX08388,2024-10-22,19,General Inquiry,Escalated
CALL08389,PAX08389,2024-06-22,6,General Inquiry,Resolved
CALL08390,PAX08390,2024-09-29,48,General Inquiry,Resolved
CALL08391,PAX08391,2024-09-12,50,General Inquiry,Escalated
CALL08392,PAX08392,2023-12-27,55,Booking Issue,Escalated
CALL08393,PAX08393,2024-03-02,15,Booking Issue,Escalated
CALL08394,PAX08394,2024-02-16,46,General Inquiry,Escalated
CALL08395,PAX08395,2024-09-13,7,General Inquiry,Pending
CALL08396,PAX08396,2024-05-28,36,General Inquiry,Resolved
CALL08397,PAX08397,2023-12-18,27,General Inquiry,Pending
CALL08398,PAX08398,2023-05-03,55,General Inquiry,Resolved
CALL08399,PAX08399,2023-12-02,34,Booking Issue,Pending
CALL08400,PAX08400,2023-12-28,28,General Inquiry,Escalated
CALL08401,PAX08401,2024-11-25,23,Booking Issue,Pending
CALL08402,PAX08402,2024-12-04,37,Refund Request,Resolved
CALL08403,PAX08403,2023-01-29,49,Refund Request,Pending
CALL08404,PAX08404,2024-05-20,50,Booking Issue,Resolved
CALL08405,PAX08405,2024-10-01,23,Booking Issue,Pending
CALL08406,PAX08406,2024-08-16,6,Booking Issue,Escalated
CALL08407,PAX08407,2024-09-14,16,Booking Issue,Pending
CALL08408,PAX08408,2023-12-14,34,Booking Issue,Escalated
CALL08409,PAX08409,2023-03-05,35,Booking Issue,Escalated
CALL08410,PAX08410,2024-10-18,8,Booking Issue,Escalated
CALL08411,PAX08411,2023-05-22,22,Refund Request,Pending
CALL08412,PAX08412,2023-02-04,60,General Inquiry,Resolved
CALL08413,PAX08413,2023-09-14,17,Refund Request,Escalated
CALL08414,PAX08414,2023-11-20,13,General Inquiry,Pending
CALL08415,PAX08415,2024-09-12,6,General Inquiry,Resolved
CALL08416,PAX08416,2023-03-03,1,Booking Issue,Resolved
CALL08417,PAX08417,2024-06-24,1,General Inquiry,Resolved
