hotel_booking_id,pax_id,hotel_id,check_in_date,check_out_date,num_of_guests,booking_status,payment_method,currency,transaction_amount
HB08615,PAX08615,HOTEL404,2024-03-30,2025-03-26,5,Confirmed,PayPal,INR,292.22
HB08616,PAX08616,HOTEL127,2025-01-25,2025-10-16,1,No-Show,PayPal,INR,479.26
HB08617,PAX08617,HOTEL22,2024-01-30,2025-05-18,4,Pending,PayPal,USD,142.02
HB08618,PAX08618,HOTEL254,2024-04-14,2025-10-29,4,Pending,UPI,USD,260.35
HB08619,PAX08619,HOTEL23,2023-02-26,2025-08-02,3,No-Show,Credit Card,EUR,467.06
HB08620,PAX08620,HOTEL177,2024-05-03,2025-08-11,4,Confirmed,Net Banking,USD,244.13
HB08621,PAX08621,HOTEL254,2024-08-24,2025-08-24,2,Pending,Credit Card,GBP,491.02
HB08622,PAX08622,HOTEL164,2023-04-20,2025-11-19,4,Confirmed,Credit Card,INR,406.34
HB08623,PAX08623,HOTEL167,2024-04-28,2026-01-24,5,Canceled,UPI,EUR,64.06
HB08624,PAX08624,HOTEL151,2023-07-06,2025-03-27,5,Confirmed,UPI,USD,140.31
HB08625,PAX08625,HOTEL55,2023-06-17,2026-01-19,3,Confirmed,PayPal,GBP,388.68
HB08626,PAX08626,HOTEL159,2024-12-25,2025-04-01,3,Confirmed,Credit Card,USD,433.68
HB08627,PAX08627,HOTEL331,2024-05-05,2025-11-27,4,Canceled,Credit Card,INR,423.22
HB08628,PAX08628,HOTEL454,2024-09-24,2025-04-16,3,Confirmed,Credit Card,EUR,370.28
HB08629,PAX08629,HOTEL479,2024-01-18,2025-12-13,1,No-Show,UPI,INR,295.86
HB08630,PAX08630,HOTEL183,2024-11-12,2025-06-24,1,Confirmed,Credit Card,GBP,260.34
HB08631,PAX08631,HOTEL500,2024-03-02,2025-05-19,2,Pending,Credit Card,EUR,386.54
HB08632,PAX08632,HOTEL69,2023-12-23,2025-11-30,4,No-Show,UPI,GBP,325.96
HB08633,PAX08633,HOTEL156,2024-05-04,2025-04-08,4,No-Show,Net Banking,EUR,414.19
HB08634,PAX08634,HOTEL298,2023-03-17,2025-06-13,3,Confirmed,PayPal,INR,386.91
HB08635,PAX08635,HOTEL47,2025-01-18,2025-04-15,4,Pending,Credit Card,USD,202.13
HB08636,PAX08636,HOTEL484,2023-06-28,2025-06-25,2,No-Show,Net Banking,INR,460.62
HB08637,PAX08637,HOTEL420,2023-09-07,2025-08-26,1,Confirmed,Net Banking,INR,185.53
HB08638,PAX08638,HOTEL384,2023-06-11,2025-12-02,4,Confirmed,Net Banking,EUR,150.09
HB08639,PAX08639,HOTEL243,2025-01-17,2025-08-01,2,Confirmed,PayPal,EUR,182.87
HB08640,PAX08640,HOTEL434,2024-07-16,2025-10-03,2,Confirmed,UPI,GBP,457.0
HB08641,PAX08641,HOTEL272,2023-09-12,2026-01-18,5,No-Show,PayPal,EUR,234.42
HB08642,PAX08642,HOTEL395,2024-04-06,2025-11-28,3,No-Show,Credit Card,USD,356.27
HB08643,PAX08643,HOTEL158,2024-04-14,2025-02-27,1,No-Show,PayPal,USD,184.45
HB08644,PAX08644,HOTEL441,2023-08-11,2025-11-02,2,Canceled,UPI,USD,171.04
HB08645,PAX08645,HOTEL406,2024-08-18,2025-08-09,4,Confirmed,Net Banking,USD,287.26
HB08646,PAX08646,HOTEL480,2023-02-12,2025-07-16,5,No-Show,UPI,USD,65.34
HB08647,PAX08647,HOTEL239,2024-03-07,2025-05-12,3,No-Show,PayPal,EUR,156.67
HB08648,PAX08648,HOTEL244,2025-01-13,2025-12-11,4,Pending,PayPal,EUR,95.84
HB08649,PAX08649,HOTEL406,2023-03-23,2025-12-23,1,Pending,UPI,EUR,119.4
HB08650,PAX08650,HOTEL35,2023-05-03,2025-05-25,5,Confirmed,Net Banking,USD,146.06
HB08651,PAX08651,HOTEL251,2023-10-13,2025-09-02,5,Canceled,UPI,INR,126.73
HB08652,PAX08652,HOTEL236,2023-10-16,2025-08-07,1,Canceled,PayPal,INR,289.01
HB08653,PAX08653,HOTEL306,2024-10-12,2025-10-26,2,Confirmed,Net Banking,INR,476.16
HB08654,PAX08654,HOTEL310,2024-08-16,2025-07-29,1,Canceled,Net Banking,GBP,160.68
HB08655,PAX08655,HOTEL16,2024-05-11,2026-01-18,3,Canceled,Credit Card,EUR,491.78
HB08656,PAX08656,HOTEL419,2025-01-04,2025-10-18,3,Canceled,PayPal,GBP,215.68
HB08657,PAX08657,HOTEL89,2023-09-30,2025-07-13,3,Pending,Credit Card,EUR,163.0
HB08658,PAX08658,HOTEL355,2024-09-18,2025-06-04,3,Confirmed,Credit Card,USD,357.53
HB08659,PAX08659,HOTEL238,2023-04-01,2026-01-28,5,Canceled,Net Banking,INR,323.24
HB08660,PAX08660,HOTEL461,2024-08-31,2025-02-10,1,Canceled,UPI,INR,314.89
HB08661,PAX08661,HOTEL267,2023-09-23,2025-07-04,1,Pending,Net Banking,EUR,463.51
HB08662,PAX08662,HOTEL73,2024-10-22,2025-09-03,2,Confirmed,PayPal,GBP,300.52
HB08663,PAX08663,HOTEL138,2024-11-16,2025-05-24,5,No-Show,PayPal,USD,436.87
HB08664,PAX08664,HOTEL413,2023-08-15,2025-12-12,5,Pending,PayPal,GBP,294.07
HB08665,PAX08665,HOTEL236,2024-09-20,2025-05-01,2,Canceled,UPI,USD,165.09
HB08666,PAX08666,HOTEL353,2023-09-16,2025-07-16,2,Pending,Net Banking,INR,210.91
HB08667,PAX08667,HOTEL255,2023-04-30,2025-06-16,3,Canceled,UPI,EUR,277.84
HB08668,PAX08668,HOTEL444,2023-06-07,2025-04-27,3,Confirmed,PayPal,USD,208.81
HB08669,PAX08669,HOTEL297,2023-05-13,2025-10-22,4,Confirmed,PayPal,EUR,85.61
HB08670,PAX08670,HOTEL38,2025-01-05,2025-02-05,1,Pending,UPI,USD,227.08
HB08671,PAX08671,HOTEL204,2024-12-25,2025-05-03,5,Pending,PayPal,USD,412.91
HB08672,PAX08672,HOTEL382,2024-01-27,2025-03-22,4,Pending,Credit Card,GBP,217.56
HB08673,PAX08673,HOTEL342,2023-08-07,2025-10-18,1,No-Show,Credit Card,EUR,412.35
HB08674,PAX08674,HOTEL27,2023-05-06,2025-12-24,4,Canceled,PayPal,USD,105.21
HB08675,PAX08675,HOTEL498,2023-03-20,2025-12-22,3,Confirmed,UPI,INR,230.15
HB08676,PAX08676,HOTEL346,2024-06-12,2026-01-11,4,Pending,Credit Card,INR,121.6
HB08677,PAX08677,HOTEL378,2023-04-07,2025-04-25,1,No-Show,PayPal,INR,224.37
HB08678,PAX08678,HOTEL27,2023-08-25,2025-09-18,1,Canceled,Net Banking,USD,441.35
HB08679,PAX08679,HOTEL132,2024-03-08,2025-02-03,2,Confirmed,Net Banking,GBP,203.5
HB08680,PAX08680,HOTEL157,2023-03-31,2025-02-24,3,Confirmed,PayPal,EUR,265.06
HB08681,PAX08681,HOTEL98,2023-09-06,2025-11-25,2,Canceled,UPI,EUR,107.51
HB08682,PAX08682,HOTEL362,2025-01-17,2025-05-27,4,Pending,Credit Card,INR,108.31
HB08683,PAX08683,HOTEL500,2024-04-02,2026-01-07,3,Confirmed,Net Banking,INR,418.23
HB08684,PAX08684,HOTEL385,2024-03-29,2025-11-06,5,Canceled,UPI,GBP,99.82
HB08685,PAX08685,HOTEL41,2024-10-18,2025-09-15,3,Canceled,PayPal,GBP,251.01
HB08686,PAX08686,HOTEL322,2023-02-22,2025-05-16,3,Canceled,Net Banking,EUR,327.96
HB08687,PAX08687,HOTEL276,2023-05-17,2025-06-03,5,Pending,UPI,EUR,271.3
HB08688,PAX08688,HOTEL406,2023-05-11,2025-04-07,4,Confirmed,UPI,EUR,343.32
HB08689,PAX08689,HOTEL365,2023-05-18,2025-08-13,4,Pending,Credit Card,GBP,280.63
HB08690,PAX08690,HOTEL305,2024-05-23,2025-12-06,5,Canceled,PayPal,EUR,386.57
HB08691,PAX08691,HOTEL1,2023-05-28,2025-06-23,2,Confirmed,PayPal,EUR,272.29
HB08692,PAX08692,HOTEL268,2024-05-08,2025-12-06,3,Canceled,Credit Card,INR,64.4
HB08693,PAX08693,HOTEL245,2024-10-05,2025-10-13,3,Confirmed,Credit Card,EUR,370.37
HB08694,PAX08694,HOTEL389,2024-09-04,2025-05-23,2,Canceled,Net Banking,EUR,322.97
HB08695,PAX08695,HOTEL255,2023-09-29,2025-07-17,1,Confirmed,UPI,GBP,383.29
HB08696,PAX08696,HOTEL247,2024-11-26,2025-05-09,2,No-Show,Credit Card,EUR,459.05
HB08697,PAX08697,HOTEL51,2023-12-29,2025-12-28,5,Confirmed,Credit Card,INR,368.63
HB08698,PAX08698,HOTEL353,2023-04-09,2025-11-20,1,Confirmed,Net Banking,GBP,434.17
HB08699,PAX08699,HOTEL404,2023-04-27,2025-03-10,1,Confirmed,UPI,GBP,158.68
HB08700,PAX08700,HOTEL59,2024-09-11,2025-07-06,5,No-Show,Credit Card,EUR,101.76
HB08701,PAX08701,HOTEL467,2024-12-04,2026-01-18,4,Canceled,PayPal,EUR,474.31
HB08702,PAX08702,HOTEL154,2023-12-06,2025-08-30,1,Pending,Credit Card,USD,100.11
HB08703,PAX08703,HOTEL500,2023-11-25,2026-01-23,4,Confirmed,PayPal,USD,363.95
HB08704,PAX08704,HOTEL66,2023-06-21,2025-06-04,1,Confirmed,PayPal,EUR,416.57
HB08705,PAX08705,HOTEL87,2024-09-11,2025-10-18,3,Pending,PayPal,EUR,51.77
HB08706,PAX08706,HOTEL217,2025-01-11,2025-12-03,3,Pending,Credit Card,USD,51.07
HB08707,PAX08707,HOTEL343,2024-08-13,2025-11-27,2,No-Show,Credit Card,INR,140.74
HB08708,PAX08708,HOTEL84,2024-11-15,2025-05-10,5,Confirmed,UPI,GBP,91.42
HB08709,PAX08709,HOTEL54,2024-04-28,2025-02-23,3,Confirmed,UPI,GBP,125.82
HB08710,PAX08710,HOTEL208,2024-05-12,2025-02-12,2,No-Show,Net Banking,GBP,478.28
HB08711,PAX08711,HOTEL468,2023-08-28,2025-03-30,1,Canceled,Net Banking,USD,329.33
HB08712,PAX08712,HOTEL375,2023-10-08,2025-12-18,1,Pending,Credit Card,GBP,388.83
HB08713,PAX08713,HOTEL13,2023-07-09,2025-08-25,2,Confirmed,Credit Card,GBP,188.51
HB08714,PAX08714,HOTEL92,2023-09-02,2025-05-26,5,No-Show,Credit Card,GBP,234.77
HB08715,PAX08715,HOTEL355,2024-11-04,2025-04-06,5,Canceled,Credit Card,EUR,229.6
HB08716,PAX08716,HOTEL274,2023-05-29,2026-01-12,3,Confirmed,UPI,EUR,231.11
HB08717,PAX08717,HOTEL75,2023-05-12,2025-08-07,1,No-Show,Credit Card,USD,455.14
HB08718,PAX08718,HOTEL68,2023-03-04,2025-02-07,1,No-Show,PayPal,GBP,278.78
HB08719,PAX08719,HOTEL42,2023-10-15,2025-12-03,3,Pending,UPI,INR,412.73
HB08720,PAX08720,HOTEL466,2023-12-29,2025-09-23,3,Confirmed,PayPal,INR,171.87
HB08721,PAX08721,HOTEL482,2024-11-17,2025-12-25,1,Canceled,Credit Card,INR,232.94
HB08722,PAX08722,HOTEL137,2024-01-11,2025-07-16,4,No-Show,UPI,GBP,487.4
HB08723,PAX08723,HOTEL217,2023-02-05,2025-05-27,2,No-Show,Credit Card,USD,444.04
HB08724,PAX08724,HOTEL240,2024-01-29,2025-09-29,3,Confirmed,Net Banking,GBP,435.61
HB08725,PAX08725,HOTEL110,2024-06-13,2025-04-23,4,Confirmed,UPI,USD,233.36
HB08726,PAX08726,HOTEL70,2024-02-03,2025-06-15,3,Confirmed,PayPal,INR,55.94
HB08727,PAX08727,HOTEL69,2023-03-09,2025-04-20,3,Confirmed,Credit Card,INR,111.07
HB08728,PAX08728,HOTEL422,2024-05-12,2025-03-20,3,No-Show,PayPal,EUR,357.19
HB08729,PAX08729,HOTEL318,2024-01-03,2025-05-26,5,Pending,UPI,EUR,58.74
HB08730,PAX08730,HOTEL112,2023-03-28,2025-10-10,4,Confirmed,Credit Card,USD,387.1
HB08731,PAX08731,HOTEL143,2024-08-19,2025-05-01,3,No-Show,PayPal,USD,314.54
HB08732,PAX08732,HOTEL207,2023-07-13,2025-06-01,5,Canceled,UPI,USD,311.62
HB08733,PAX08733,HOTEL107,2023-10-13,2025-02-01,4,Pending,Credit Card,INR,200.57
HB08734,PAX08734,HOTEL460,2025-01-18,2025-09-14,1,Confirmed,PayPal,GBP,208.04
HB08735,PAX08735,HOTEL470,2024-08-01,2025-06-21,5,Pending,UPI,EUR,352.78
HB08736,PAX08736,HOTEL407,2024-05-04,2025-03-22,1,Canceled,Net Banking,INR,100.95
HB08737,PAX08737,HOTEL220,2023-09-08,2025-07-29,1,Pending,UPI,EUR,436.56
HB08738,PAX08738,HOTEL4,2024-05-28,2025-08-07,5,Canceled,PayPal,GBP,181.08
HB08739,PAX08739,HOTEL208,2024-01-31,2025-11-18,2,Canceled,UPI,GBP,276.91
HB08740,PAX08740,HOTEL164,2024-11-30,2025-11-14,2,Canceled,Credit Card,INR,136.5
HB08741,PAX08741,HOTEL276,2023-12-05,2025-08-26,4,Confirmed,Credit Card,INR,289.36
HB08742,PAX08742,HOTEL179,2024-09-03,2025-10-13,5,No-Show,Net Banking,GBP,381.01
HB08743,PAX08743,HOTEL75,2024-10-09,2025-11-30,2,Pending,UPI,INR,201.98
HB08744,PAX08744,HOTEL307,2024-03-11,2025-10-15,1,Confirmed,Credit Card,GBP,129.87
HB08745,PAX08745,HOTEL213,2024-11-07,2025-05-18,1,Pending,UPI,EUR,72.66
HB08746,PAX08746,HOTEL417,2023-05-14,2025-11-16,2,Pending,PayPal,GBP,456.01
HB08747,PAX08747,HOTEL275,2024-01-26,2025-03-20,1,Canceled,Credit Card,INR,396.21
HB08748,PAX08748,HOTEL397,2024-09-29,2025-06-03,3,Canceled,Credit Card,USD,414.03
HB08749,PAX08749,HOTEL242,2024-01-24,2025-10-06,5,Canceled,PayPal,USD,242.8
HB08750,PAX08750,HOTEL340,2023-11-10,2025-07-15,1,Canceled,Net Banking,GBP,263.13
HB08751,PAX08751,HOTEL187,2024-04-23,2026-01-27,2,No-Show,Net Banking,GBP,84.74
HB08752,PAX08752,HOTEL406,2023-12-08,2025-09-20,5,Pending,Net Banking,USD,488.42
HB08753,PAX08753,HOTEL153,2024-01-09,2025-11-13,3,Confirmed,Credit Card,GBP,397.46
HB08754,PAX08754,HOTEL493,2024-12-21,2025-12-12,3,Pending,Credit Card,INR,334.2
HB08755,PAX08755,HOTEL416,2023-04-17,2025-11-01,3,Canceled,Credit Card,EUR,134.55
HB08756,PAX08756,HOTEL96,2023-09-16,2025-06-19,4,Canceled,PayPal,EUR,140.62
HB08757,PAX08757,HOTEL451,2023-10-24,2025-11-01,3,Pending,PayPal,EUR,151.1
HB08758,PAX08758,HOTEL219,2024-02-22,2025-02-22,3,Canceled,UPI,EUR,341.33
HB08759,PAX08759,HOTEL363,2023-12-28,2025-07-25,5,No-Show,Credit Card,GBP,459.34
HB08760,PAX08760,HOTEL193,2023-10-14,2025-11-05,1,No-Show,Net Banking,USD,406.31
HB08761,PAX08761,HOTEL65,2024-04-02,2025-08-19,2,Confirmed,PayPal,EUR,137.92
HB08762,PAX08762,HOTEL152,2023-10-15,2026-01-08,1,No-Show,Credit Card,EUR,172.46
HB08763,PAX08763,HOTEL15,2025-01-07,2025-03-27,1,No-Show,PayPal,GBP,391.79
HB08764,PAX08764,HOTEL24,2023-06-11,2025-09-21,3,Pending,Net Banking,INR,322.2
HB08765,PAX08765,HOTEL277,2023-07-02,2025-06-20,2,Canceled,Net Banking,INR,60.03
HB08766,PAX08766,HOTEL130,2023-03-19,2025-05-16,5,No-Show,Net Banking,INR,104.24
HB08767,PAX08767,HOTEL483,2024-03-11,2025-06-18,1,Pending,Credit Card,EUR,59.29
HB08768,PAX08768,HOTEL375,2023-07-15,2025-11-07,4,Confirmed,Credit Card,EUR,120.19
HB08769,PAX08769,HOTEL475,2023-12-21,2025-09-26,4,Pending,Net Banking,INR,72.83
HB08770,PAX08770,HOTEL91,2024-01-22,2025-10-02,4,No-Show,Credit Card,USD,69.15
HB08771,PAX08771,HOTEL227,2024-09-05,2025-02-18,4,Pending,PayPal,USD,240.69
HB08772,PAX08772,HOTEL48,2024-12-25,2025-06-15,5,Canceled,UPI,GBP,213.2
HB08773,PAX08773,HOTEL439,2024-10-15,2026-01-21,5,Confirmed,Credit Card,INR,227.41
HB08774,PAX08774,HOTEL265,2024-02-25,2025-05-28,4,Confirmed,UPI,INR,195.79
HB08775,PAX08775,HOTEL182,2024-03-21,2025-02-12,4,Pending,PayPal,GBP,233.43
HB08776,PAX08776,HOTEL468,2024-10-02,2025-09-03,2,Confirmed,Credit Card,USD,445.78
HB08777,PAX08777,HOTEL308,2024-12-30,2025-09-13,5,Canceled,UPI,GBP,104.03
HB08778,PAX08778,HOTEL47,2023-11-08,2026-01-09,2,Pending,Credit Card,INR,424.2
HB08779,PAX08779,HOTEL123,2024-03-28,2025-05-08,2,No-Show,Net Banking,USD,388.85
HB08780,PAX08780,HOTEL380,2024-09-26,2025-06-23,1,No-Show,Net Banking,USD,441.44
HB08781,PAX08781,HOTEL310,2025-01-18,2025-04-29,3,Pending,PayPal,INR,127.06
HB08782,PAX08782,HOTEL73,2023-09-14,2025-07-08,4,No-Show,PayPal,GBP,131.56
HB08783,PAX08783,HOTEL202,2023-02-06,2025-10-03,2,Confirmed,Credit Card,EUR,216.42
HB08784,PAX08784,HOTEL298,2024-01-28,2025-05-08,5,Pending,Credit Card,GBP,382.3
HB08785,PAX08785,HOTEL280,2024-09-12,2025-11-14,4,Confirmed,Credit Card,INR,210.6
HB08786,PAX08786,HOTEL391,2023-12-19,2025-11-02,1,No-Show,Credit Card,USD,320.01
HB08787,PAX08787,HOTEL168,2023-08-03,2026-01-28,5,No-Show,Net Banking,USD,63.16
HB08788,PAX08788,HOTEL405,2024-08-10,2026-01-01,2,Pending,UPI,GBP,301.64
HB08789,PAX08789,HOTEL73,2023-08-27,2025-12-15,4,Confirmed,Credit Card,EUR,145.12
HB08790,PAX08790,HOTEL151,2024-12-30,2025-06-16,4,Confirmed,UPI,INR,414.96
HB08791,PAX08791,HOTEL395,2024-07-15,2025-02-22,1,Canceled,Credit Card,USD,314.23
HB08792,PAX08792,HOTEL27,2023-02-23,2025-03-29,5,Pending,UPI,INR,312.62
HB08793,PAX08793,HOTEL86,2024-10-13,2025-08-31,5,No-Show,Net Banking,EUR,57.65
HB08794,PAX08794,HOTEL425,2025-01-08,2025-05-11,4,Pending,Net Banking,USD,432.79
HB08795,PAX08795,HOTEL225,2024-12-26,2025-10-14,4,Pending,Credit Card,GBP,425.97
HB08796,PAX08796,HOTEL403,2024-05-16,2025-11-15,1,Confirmed,Credit Card,EUR,219.96
HB08797,PAX08797,HOTEL147,2024-10-07,2025-12-05,1,Pending,Credit Card,EUR,194.81
HB08798,PAX08798,HOTEL238,2024-11-04,2025-09-07,5,Pending,PayPal,USD,379.64
HB08799,PAX08799,HOTEL89,2024-06-25,2025-04-03,3,Canceled,UPI,USD,220.51
HB08800,PAX08800,HOTEL4,2025-01-24,2025-12-08,3,Pending,Net Banking,GBP,400.75
HB08801,PAX08801,HOTEL60,2023-06-21,2025-11-25,4,Confirmed,PayPal,INR,306.81
HB08802,PAX08802,HOTEL136,2024-05-02,2025-06-14,1,Confirmed,UPI,GBP,285.96
HB08803,PAX08803,HOTEL303,2023-09-12,2025-02-11,3,Pending,Credit Card,INR,178.18
HB08804,PAX08804,HOTEL68,2023-04-18,2025-10-21,5,Confirmed,UPI,EUR,112.01
HB08805,PAX08805,HOTEL398,2024-11-11,2025-05-16,1,Confirmed,Net Banking,EUR,121.34
HB08806,PAX08806,HOTEL466,2024-01-29,2025-02-09,4,Pending,Net Banking,GBP,158.78
HB08807,PAX08807,HOTEL114,2024-12-04,2025-07-24,2,Confirmed,Credit Card,GBP,456.3
HB08808,PAX08808,HOTEL317,2023-08-09,2025-12-23,2,Canceled,PayPal,USD,288.07
HB08809,PAX08809,HOTEL381,2024-04-25,2025-11-12,5,Pending,Net Banking,EUR,482.24
HB08810,PAX08810,HOTEL268,2024-09-23,2025-03-24,5,No-Show,UPI,INR,278.61
HB08811,PAX08811,HOTEL288,2023-10-15,2025-04-20,2,Pending,PayPal,INR,331.35
HB08812,PAX08812,HOTEL317,2024-03-26,2025-12-08,5,No-Show,Net Banking,EUR,266.37
HB08813,PAX08813,HOTEL492,2023-12-07,2025-06-07,4,No-Show,Credit Card,USD,244.05
HB08814,PAX08814,HOTEL342,2023-06-26,2025-04-30,3,Confirmed,Credit Card,GBP,182.07
HB08815,PAX08815,HOTEL99,2023-12-05,2025-09-18,2,Pending,UPI,INR,352.3
HB08816,PAX08816,HOTEL324,2024-07-28,2025-04-19,4,Canceled,PayPal,EUR,393.77
HB08817,PAX08817,HOTEL387,2023-06-19,2025-06-14,5,Pending,UPI,INR,248.78
HB08818,PAX08818,HOTEL239,2024-02-28,2025-07-20,5,No-Show,UPI,INR,247.45
HB08819,PAX08819,HOTEL21,2023-12-22,2025-10-15,2,Canceled,Net Banking,INR,332.81
HB08820,PAX08820,HOTEL45,2024-03-04,2025-09-10,5,Confirmed,PayPal,GBP,286.95
HB08821,PAX08821,HOTEL373,2024-12-04,2025-09-11,5,No-Show,Net Banking,USD,456.39
HB08822,PAX08822,HOTEL89,2024-08-02,2025-07-11,1,No-Show,UPI,INR,201.54
HB08823,PAX08823,HOTEL256,2023-04-04,2025-12-04,4,Pending,Credit Card,USD,169.92
HB08824,PAX08824,HOTEL437,2023-10-25,2025-08-14,4,No-Show,PayPal,EUR,425.71
HB08825,PAX08825,HOTEL53,2024-02-03,2026-01-27,4,Confirmed,UPI,GBP,460.25
HB08826,PAX08826,HOTEL164,2023-02-16,2025-02-11,3,Canceled,UPI,USD,326.28
HB08827,PAX08827,HOTEL432,2023-09-20,2026-01-23,5,Confirmed,Net Banking,EUR,452.99
HB08828,PAX08828,HOTEL480,2024-08-29,2025-06-25,3,No-Show,PayPal,EUR,217.65
HB08829,PAX08829,HOTEL7,2023-08-14,2025-07-27,5,Pending,UPI,GBP,463.13
HB08830,PAX08830,HOTEL207,2023-10-30,2025-09-09,1,No-Show,PayPal,EUR,258.91
HB08831,PAX08831,HOTEL269,2024-08-20,2025-06-10,1,No-Show,Credit Card,USD,304.96
HB08832,PAX08832,HOTEL90,2023-06-26,2025-12-16,2,Pending,UPI,USD,491.86
HB08833,PAX08833,HOTEL175,2023-04-19,2025-08-27,4,Pending,Credit Card,GBP,183.76
HB08834,PAX08834,HOTEL406,2025-01-11,2025-05-28,4,Canceled,Net Banking,GBP,97.8
HB08835,PAX08835,HOTEL192,2023-07-08,2025-09-28,2,No-Show,Net Banking,GBP,341.9
HB08836,PAX08836,HOTEL430,2023-09-03,2025-07-27,1,Pending,Credit Card,EUR,220.95
HB08837,PAX08837,HOTEL143,2024-04-25,2025-10-06,4,No-Show,Net Banking,GBP,437.28
HB08838,PAX08838,HOTEL270,2023-04-24,2025-09-14,1,Canceled,PayPal,GBP,394.77
HB08839,PAX08839,HOTEL316,2024-08-31,2025-06-01,4,Pending,PayPal,INR,248.36
HB08840,PAX08840,HOTEL255,2023-08-17,2025-11-06,1,No-Show,Net Banking,INR,162.9
HB08841,PAX08841,HOTEL303,2023-11-21,2025-12-26,5,No-Show,Net Banking,GBP,84.91
HB08842,PAX08842,HOTEL14,2023-06-14,2025-07-07,3,Confirmed,Credit Card,GBP,106.81
HB08843,PAX08843,HOTEL438,2023-08-21,2026-01-08,3,Canceled,Net Banking,EUR,486.64
HB08844,PAX08844,HOTEL402,2023-02-09,2025-04-24,5,Canceled,Net Banking,INR,281.03
HB08845,PAX08845,HOTEL100,2024-04-05,2025-07-18,5,No-Show,UPI,EUR,124.77
HB08846,PAX08846,HOTEL266,2023-03-24,2025-06-28,2,Pending,Net Banking,EUR,113.55
HB08847,PAX08847,HOTEL397,2024-09-10,2025-07-20,5,Confirmed,UPI,INR,388.14
HB08848,PAX08848,HOTEL36,2024-09-21,2025-11-06,3,Confirmed,UPI,INR,288.45
HB08849,PAX08849,HOTEL166,2023-04-24,2025-12-19,1,Canceled,PayPal,EUR,276.9
HB08850,PAX08850,HOTEL6,2023-04-25,2025-08-06,1,Confirmed,UPI,INR,450.34
HB08851,PAX08851,HOTEL51,2024-02-13,2025-03-26,3,Canceled,Net Banking,GBP,462.61
HB08852,PAX08852,HOTEL220,2024-11-13,2025-10-17,5,Confirmed,PayPal,INR,177.16
HB08853,PAX08853,HOTEL457,2024-09-06,2025-12-23,4,Pending,UPI,INR,242.68
HB08854,PAX08854,HOTEL399,2025-01-28,2025-07-30,2,Canceled,UPI,EUR,450.16
HB08855,PAX08855,HOTEL54,2024-07-04,2026-01-20,2,Confirmed,Credit Card,USD,363.37
HB08856,PAX08856,HOTEL203,2023-07-28,2025-10-27,5,Confirmed,Net Banking,EUR,447.76
HB08857,PAX08857,HOTEL387,2024-07-10,2025-03-01,5,No-Show,PayPal,INR,232.59
HB08858,PAX08858,HOTEL196,2024-01-10,2025-11-26,3,No-Show,PayPal,GBP,146.64
HB08859,PAX08859,HOTEL106,2024-08-07,2025-05-10,1,No-Show,PayPal,EUR,468.3
HB08860,PAX08860,HOTEL430,2024-04-12,2025-02-26,4,Canceled,Credit Card,USD,294.14
HB08861,PAX08861,HOTEL256,2024-11-28,2025-03-15,5,No-Show,UPI,USD,410.15
HB08862,PAX08862,HOTEL188,2024-10-10,2025-12-02,1,Canceled,Credit Card,USD,164.82
HB08863,PAX08863,HOTEL443,2024-01-08,2026-01-03,4,Canceled,UPI,EUR,89.74
HB08864,PAX08864,HOTEL353,2024-11-02,2025-06-12,1,No-Show,Net Banking,INR,354.17
HB08865,PAX08865,HOTEL94,2023-08-23,2025-03-15,3,Confirmed,PayPal,GBP,134.88
HB08866,PAX08866,HOTEL21,2024-04-20,2025-04-11,2,Confirmed,UPI,GBP,140.86
HB08867,PAX08867,HOTEL13,2024-09-08,2025-04-20,1,No-Show,Credit Card,INR,237.35
HB08868,PAX08868,HOTEL83,2024-08-19,2025-12-04,5,Canceled,PayPal,GBP,486.42
HB08869,PAX08869,HOTEL290,2023-05-24,2025-07-24,2,Pending,UPI,GBP,484.25
HB08870,PAX08870,HOTEL253,2024-08-02,2026-01-16,2,Pending,Net Banking,USD,285.66
HB08871,PAX08871,HOTEL388,2023-02-19,2025-03-04,3,Canceled,UPI,USD,456.22
HB08872,PAX08872,HOTEL97,2023-09-27,2025-12-18,5,Confirmed,PayPal,EUR,271.29
HB08873,PAX08873,HOTEL281,2023-09-04,2025-12-09,3,Confirmed,PayPal,INR,279.1
HB08874,PAX08874,HOTEL498,2023-08-29,2025-12-24,3,Confirmed,PayPal,INR,82.11
HB08875,PAX08875,HOTEL163,2024-09-27,2025-04-14,1,Pending,Credit Card,USD,164.75
HB08876,PAX08876,HOTEL373,2023-07-06,2025-11-11,1,Pending,Net Banking,GBP,364.29
HB08877,PAX08877,HOTEL412,2023-07-18,2025-08-11,2,No-Show,PayPal,GBP,470.44
HB08878,PAX08878,HOTEL140,2024-03-03,2025-10-19,2,Canceled,Credit Card,GBP,421.35
HB08879,PAX08879,HOTEL465,2024-06-23,2025-03-09,3,Confirmed,Credit Card,GBP,185.06
HB08880,PAX08880,HOTEL18,2023-06-10,2025-10-08,4,Confirmed,Net Banking,INR,111.7
HB08881,PAX08881,HOTEL346,2025-01-02,2025-03-28,5,Pending,Net Banking,GBP,432.41
HB08882,PAX08882,HOTEL71,2023-04-16,2025-05-25,3,Canceled,Credit Card,INR,380.05
